id,num_subscribed
81483120,3
74497244,7
1563863,17
28804695,5
7409767,7
30538748,1
91234558,2
3098214,4
16368783,2
6124874,3
27192534,8
27092309,1
29132642,7
41188714,4
21050576,22
30097629,4
791855,3
6855658,1
93136457,2
76505986,5
37981628,1
102363456,3
40070538,1
24677505,4
12190105,3
65314958,4
16512715,1
23231816,1
59342817,6
5035593,1
58548593,7
66385423,2
22579749,2
63894063,5
15791,7
28936788,17
14720228,4
91837804,1
3377562,2
12393449,2
70739613,2
45775460,4
7740918,2
67634197,4
84694964,5
63817221,3
72539646,2
66028304,3
57280136,2
22231016,5
791426,2
12357959,3
88982590,6
95784299,7
16768136,1
3361440,1
2788579,1
58554603,3
97755308,1
32571821,3
40032592,4
9177566,8
72131209,2
46219499,2
13853898,4
99953086,1
97940119,2
7708535,2
66673845,2
41324488,19
105364302,3
87138357,3
40193553,2
20838114,1
10258893,3
91175842,1
1904910,2
49365304,3
20794472,1
14260206,1
95363985,3
64003096,5
33533950,23
20043836,7
66850183,5
104552872,2
93283853,1
57812354,3
39857904,14
25238431,1
30104467,3
39104365,3
67472175,3
38637954,1
6279650,1
65944258,6
46219528,3
75851433,2
39086053,1
83714326,3
14900379,1
67969217,7
87349047,1
79679612,1
46412550,93
87854321,1
13382955,7
97216460,3
76317197,4
75130633,17
56740667,3
80912080,4
103809960,1
78759121,4
69641014,2
22387837,4
32425024,3
50003074,4
24599356,3
46361035,2
26014686,16
17515737,4
91985669,10
34050326,2
37973405,7
19553073,3
22751425,3
20453765,8
41486732,1
93953305,5
60581296,18
16713794,3
83967975,4
84930141,2
81533646,23
81465434,2
19363061,15
56824980,4
108649942,2
25487215,1
92205461,3
12161562,2
86704630,2
9167445,2
67755474,6
71511503,15
36839291,11
11469635,2
5175474,6
16428282,2
106471452,18
3248828,1
65203877,3
67629104,8
21273027,7
71291254,2
17135,3
93951872,1
791374,1
76135020,1
54075087,4
73189398,2
25166791,9
28114272,5
8071599,1
69087461,2
848428,2
32249407,3
22771183,2
26030509,3
23508223,3
871384,6
45137493,5
8289803,1
77286519,2
63881494,1
15983697,1
44659213,1
13662318,4
16063707,1
43787471,1
59974056,1
83269564,3
40208633,4
62973323,2
11966393,6
30922802,4
7647308,2
34715768,15
7886329,3
3087392,1
20854780,2
29867284,2
24859336,1
12521579,4
91178102,9
43424530,2
23230813,1
55027162,3
33934847,7
27943169,3
61946899,4
51986964,2
73258564,1
19145208,1
23526734,2
21354368,2
71073840,7
2352621,7
103906033,1
2866516,4
9391466,1
47894658,8
52012289,2
23146634,2
99638765,5
49551901,4
49847197,2
21859392,2
20337846,2
50405293,1
20149441,1
53126488,3
47069544,6
68436770,2
57017621,2
15917411,2
62993045,1
1068854,3
46079442,4
48441968,3
19510300,7
24925363,3
21574779,1
10209446,3
23591906,17
14786418,3
54431939,1
2960963,4
79662585,3
34795879,1
106376149,4
32536991,2
21621463,3
27365600,2
94089542,15
77776309,1
69721064,1
57494506,1
26400919,4
8697813,1
40313308,3
105527979,2
44033695,4
86070700,2
64210964,1
31599971,1
29808829,2
21034103,2
19018823,4
2246746,4
89435472,1
21173537,3
73773897,3
32848681,4
54115024,8
24021154,2
25928450,10
52391870,35
29745680,1
87705285,2
79856108,4
28929585,3
14665206,4
49295353,7
95692451,1
58105967,3
64804936,4
23783524,27
9990225,2
1605272,1
61123985,7
5647552,4
3513515,1
16716750,2
59401037,1
33053904,7
80148259,4
70667735,1
47535316,6
67933478,6
46444211,2
44110499,6
64296756,2
42846368,3
47031,4
99434609,1
29431836,5
87135716,2
74796606,2
23716942,5
21596461,4
42506386,3
16195361,1
29487728,1
8494622,2
58837405,12
17383557,1
47515082,2
46854489,1
25115548,1
15106936,4
12574644,2
12134135,6
34580344,1
42370947,4
105183540,2
25112629,3
23374155,4
19588528,1
37511737,15
53584923,5
22360455,1
2306213,2
80849937,4
35571577,1
27875389,1
76359101,3
19098993,16
104933686,2
105568898,2
57776688,10
16382558,4
80376804,1
39533917,1
63053571,1
59706557,5
53137898,14
39305148,4
67220333,4
21766541,1
86905259,6
37300409,26
69516089,4
87371740,2
43307079,4
66871246,11
17754902,5
10853467,1
24353259,1
81213494,2
30944665,2
66870433,3
66113812,12
51535652,3
72848034,2
52260545,1
25547938,3
25384536,3
40323336,3
67315795,5
23874767,2
37110136,22
44326856,2
34480160,1
27424267,3
12805902,2
37863118,4
47970358,4
45553274,2
25965856,1
60403698,3
51700325,4
67049718,1
39976361,1
55678485,1
16599300,5
80885393,3
17433871,1
25116071,1
41819745,6
68747421,1
18877182,1
43291791,8
97421445,3
63059544,4
35865555,1
56327791,6
84512205,2
98501656,23
42917817,4
47225456,5
6887989,6
102124483,3
99682287,4
641774,6
58430237,6
58994311,24
85108581,2
23878054,7
7523453,2
42402412,1
9957466,1
2939567,1
82108927,3
19754446,1
19748587,2
20666841,14
86083959,3
30962204,3
96480159,6
74256198,1
62694922,5
50006840,2
51424576,4
40656243,2
95148312,8
84129427,4
75225650,4
9673398,6
60707743,12
45607163,1
27611858,2
41183260,2
72417909,9
3402440,2
70062432,4
80415263,3
33090983,7
106286884,2
14970289,2
75207867,7
61115298,15
51829752,2
29800992,2
16962742,4
50707470,1
3167067,1
14726707,3
87915550,2
53670842,8
92554551,2
99870889,2
27973377,1
30273943,3
7300281,5
90925130,1
52233539,2
36142305,1
25061783,14
19055382,2
33436424,3
98684110,1
9259463,2
47895127,4
30172511,5
6696521,4
74286614,1
31347427,1
8739621,1
22767939,7
32946433,3
23340770,3
29376961,8
37917737,5
52359325,35
104853883,2
19066523,5
56312875,4
20339645,1
55706707,8
50327421,5
9477411,1
16530943,3
71881758,1
78724607,2
19632612,1
36343369,2
34570692,7
34362982,1
94097068,1
29782670,5
66094648,4
11665960,2
38400796,1
21024134,4
43112922,1
63534604,5
48598792,5
18112222,8
53876348,1
97753695,1
35321315,7
45298315,1
51013509,4
86509516,2
15431587,5
19697664,3
48272837,19
106829446,3
18778992,2
18972786,2
53064967,1
25302655,4
7833211,3
46544049,6
18638900,1
29884559,5
59308791,2
39458526,1
51787220,7
35053000,19
58837822,9
14306366,3
8743703,9
63837491,2
29504462,3
22387277,2
8858691,8
25527848,1
80852213,19
23519416,2
3022101,1
26194725,2
28483925,2
103545617,2
713337,5
5195384,3
713197,2
50425015,1
58040205,2
15439136,2
62620502,17
64129725,7
62536910,3
51169102,1
3243656,1
15513105,4
31298529,1
61441837,4
869143,2
48007065,4
1187154,2
10568883,6
33848637,2
72803920,1
72838677,5
74203802,2
26323446,1
25960145,2
49798223,1
39565180,2
53561456,3
48881382,1
106854479,1
8665957,4
55747724,8
6706003,1
18313608,4
66400485,7
34907906,1
62322701,7
49071652,1
25135424,2
52994285,2
5565882,3
37222594,5
39767306,2
21359901,2
52163248,5
22127560,5
41024380,7
86856858,5
19552575,1
54780108,5
75679367,3
3440852,9
14986107,2
42609573,2
36470256,5
49971495,1
3138466,1
24159801,7
99935743,2
61914673,5
28954182,2
15128965,4
67477483,5
70579419,3
5824977,2
67474873,2
25688259,3
63265218,5
8895013,1
69358723,3
10592484,2
17218217,2
81545114,1
78681198,1
20592628,4
81385417,5
35223501,1
44800151,1
51145321,22
7707887,3
23492863,1
15194695,1
86013377,6
21332520,4
35312321,8
28222835,1
85726114,4
68636208,2
3372820,1
81721808,12
76555615,1
24591093,2
21161737,2
32852959,3
25832171,3
60680114,4
54004294,12
89519979,1
43248314,9
33738232,3
35517285,4
80423991,1
45648454,7
58525555,2
60836842,1
34680962,1
61420198,5
18900897,5
15997497,3
16736459,4
49903793,7
47178397,1
28131878,3
21703576,7
33760656,5
70139575,3
71556670,2
12989157,4
67409164,1
62476812,15
43635180,6
60251327,4
21147522,1
36953919,2
17757552,3
18373908,4
72228010,1
47583032,4
20272999,1
27696083,6
74874647,2
30415321,3
58323103,4
42494983,4
50208102,2
34533746,8
55019579,3
64222723,1
19735694,1
88992573,3
28351157,2
24420549,1
43542508,9
45265668,7
36430923,3
50183453,8
28149138,5
14885632,3
48171329,1
50194292,2
2033165,2
59023257,5
60280167,3
85445284,7
16048753,2
6149288,4
56115400,1
27634099,6
28156,2
84081603,2
59150297,1
16538124,5
46981,3
69098724,3
21140707,5
34384871,1
1348448,1
63338278,1
45935294,5
37928854,3
71552500,1
22897725,6
68380971,3
60441126,4
3069910,2
24202746,10
43469729,1
20600130,1
77192539,4
50547804,35
9420082,2
34568283,1
44573103,3
84150462,4
47872717,4
68472560,1
44071588,2
66191761,3
8898606,4
48873113,2
19551149,3
60022255,2
1255633,1
103044624,4
53748573,2
36502603,3
106386784,6
8344131,1
81347265,1
34158212,3
82234543,2
58821108,8
23550418,3
48844803,4
107347410,2
98612510,4
2045835,4
25976820,5
73781389,3
68443627,3
57612661,3
106445696,2
52337406,1
85933628,2
22364118,3
1002204,3
25224712,1
85481243,4
46726172,6
47978842,7
42589642,4
23954939,1
72247936,1
69483932,2
2324650,1
37871256,4
10765743,6
76393375,4
21075009,1
35955301,2
29641850,4
78458864,19
65662231,4
19482187,1
11605782,1
50501858,1
82582516,3
23330949,3
49019785,1
65564681,2
1403313,2
65681761,7
70188096,3
8853655,1
9066117,1
40972697,3
28335505,1
16073984,2
2031459,3
75736475,3
79198545,1
51155256,1
38585430,4
58651001,5
61431726,1
56955060,9
27717861,1
791787,3
45143350,4
41580265,9
59686065,1
38405549,3
31900600,1
6860439,3
7945175,3
60294262,1
43343929,3
91250602,2
73780815,1
60768096,6
58237404,4
46979654,2
38862087,3
12677250,1
61677849,3
16468950,4
62325114,4
15566563,3
61108161,2
15339993,5
31952749,3
97240447,1
713347,6
60858140,1
16684079,1
86985293,1
58371806,1
58662253,3
28383043,1
57836521,7
42619892,2
47929282,6
62298048,4
70938091,4
69223684,4
98972685,6
71711045,2
14471081,3
50140783,2
22906716,3
33902528,2
51103042,3
48772995,2
336520,3
37367445,3
36347532,1
34932986,1
3261184,4
31541916,3
22250818,6
94438474,1
37554896,3
17236038,1
60990474,2
54566461,3
68552662,7
66001800,3
79225871,3
53301206,3
21313765,1
80673571,1
49001846,3
26556566,1
48984944,2
58288835,1
97701002,1
60750102,1
37113844,5
39004039,3
19604901,2
78916535,1
22824620,3
25423466,1
15313115,1
62278152,4
27438345,2
74112398,2
69342220,4
3055719,2
53476212,2
27872292,3
37805520,1
75642299,4
53073052,5
42486866,3
55588563,1
46201806,1
27330853,1
34998691,2
64413263,4
65229459,3
61542262,2
24733145,1
46526494,2
55201874,6
3100799,6
32909027,2
867969,3
2109459,1
46330250,6
89929812,1
10919320,1
15068670,1
68461979,1
27775946,1
27577704,3
62422280,2
70153916,1
70051516,4
56699957,2
23044408,3
10356221,1
19459359,1
74280297,2
31739165,1
32233571,4
19771396,1
30293499,1
29243932,1
11610282,1
45138922,1
101494132,4
40739071,6
29671982,3
78587971,2
107667705,3
46916,2
14500047,1
9065204,1
713454,1
45272451,1
34197353,8
19552227,2
1529181,4
24715146,1
33483975,1
21487079,2
86864588,5
65210164,1
16363128,3
69120221,4
15591220,3
37382675,4
67483321,1
101308295,6
71489263,3
27370635,1
16314603,5
23391054,3
12861181,3
8401376,3
2974580,1
42537755,2
2866537,3
45193918,6
29890596,5
25521965,1
17104505,1
185935,2
80960812,4
37105931,3
3528600,1
87233612,5
103913479,1
77114780,5
86332536,5
27702013,3
1606787,1
36231999,3
50387118,1
36889222,5
38245215,1
42427306,3
57579737,1
62421423,6
24998725,4
34668647,1
103340602,2
45063219,1
33521272,2
28895485,2
18761092,3
39597630,2
3364496,1
27795577,3
35058736,1
98947662,2
34471541,3
49918686,1
102965252,4
7925758,3
11115482,1
55487666,1
2451987,1
51183567,1
74113050,2
17024317,1
49479670,3
71549682,2
72082720,9
24608385,1
60665808,1
33173675,2
16622638,20
3271858,1
89249722,1
19876603,2
31556768,3
24303674,1
20996631,2
2593000,4
106135945,5
6523691,1
40849981,3
82274626,1
71927399,1
50005353,2
251863,4
25964625,1
54467476,4
10471734,4
15408310,5
6748742,3
45371722,3
48032671,1
67034155,2
61129528,3
61443775,6
89285942,3
26117184,1
97222556,3
27692402,1
29926283,4
84037130,7
45400289,2
14448341,1
60584746,5
15644342,2
30009160,2
88473487,2
44821649,4
28325326,1
87549585,2
96437722,3
10204725,2
19610828,1
65003228,2
2872094,2
34555052,4
53954303,1
48457394,3
10449923,3
19943290,1
5095051,1
86298403,11
43041807,6
58233371,4
14948800,1
3002629,3
77665238,2
97652025,2
12575590,2
21226494,4
34805964,2
22483047,2
84032570,1
13984103,1
97756383,2
32501301,3
62335336,3
77918430,1
27629762,1
9052844,1
43211625,3
40694997,2
101276687,1
6257363,4
18590229,1
6674724,1
97398644,1
78179949,4
108261489,2
253339,6
57518717,1
90148598,2
90829791,5
56333817,2
58059160,1
22257817,1
38236964,2
25138899,4
16368805,1
62911156,5
77215057,1
21765056,1
56519735,4
21600887,2
94769619,10
99480184,4
43952946,3
21152936,6
4846085,1
51379167,2
62637493,3
94683969,3
35184416,5
1895043,2
16964006,1
41676440,3
45376610,1
14690618,6
68909302,4
29890978,1
33503595,1
53052860,1
2820319,3
64770960,2
52170689,4
57461880,3
18437839,4
33630502,2
55741221,1
90964528,1
78624968,9
28607210,1
47528514,5
69177388,3
12038155,1
38621667,8
95295986,1
46327225,1
80749419,3
78569248,3
103099106,3
11425951,3
86194308,4
56211255,2
39347305,1
79716916,3
34514044,6
40217638,4
3094488,3
103987861,1
16133039,1
27251087,2
64086122,3
36495446,1
39859180,6
32940067,6
16339610,1
37025672,5
46427088,1
22254699,2
34275044,4
15970912,3
250136,1
22125484,2
12747179,1
93878127,4
18286140,1
25419599,1
67823929,1
27621796,4
44894407,4
90996265,1
39928058,3
71371873,1
92984236,2
83391981,2
3454995,3
9890943,2
29255034,1
15893161,3
12576556,4
18442106,2
791462,7
94104985,1
25817842,4
89942476,5
4940144,2
86617482,4
41044598,2
90914152,6
99703002,5
71230950,1
28729281,1
23193318,1
10649539,2
17151664,3
38777152,2
9202205,1
70938352,3
29806389,4
40316868,3
27399787,4
31248767,3
19715093,1
16231047,2
36295439,7
2866523,4
20911020,3
19438856,3
81552183,1
55272321,2
89951500,1
14497462,2
33758960,2
16169233,2
74961029,1
103398478,1
83908648,4
48747967,1
8635455,2
24590638,18
15283588,1
7423773,4
21205806,1
25852973,8
11944850,2
14596057,3
83343337,5
15002273,3
70875445,2
81978951,5
21538025,5
31492103,9
44375172,4
86891040,1
34180909,1
64158303,2
12672561,2
58437354,1
19745943,4
86420108,3
28744477,1
61074966,4
64140173,2
59193618,12
24441764,2
19300888,1
2364476,3
18737573,2
31463916,1
47906729,6
61157639,3
81143992,1
56477318,3
6374669,2
52892983,1
72377182,3
13600466,1
34196555,3
70153914,4
104926065,4
39420740,1
26139337,2
58197831,2
1536800,2
37817850,5
42496930,1
713180,5
9167481,1
64806211,3
66366874,6
34349008,5
713554,1
21761887,3
82690423,1
44005270,4
52094184,1
18438620,3
25034391,1
5616426,2
35523778,3
63506770,1
50812662,2
21204267,4
54532869,1
70254067,1
95906,9
67852890,1
93000997,2
21911986,4
9749856,1
42936464,3
62571280,4
66693837,2
17607610,3
77155369,1
16642746,5
43683955,5
9164689,2
37963568,5
23993813,4
29221450,1
251499,6
22753838,3
59214557,2
56897761,2
91404684,4
10294386,1
63645442,2
80321342,4
56618240,2
42583067,5
19307275,1
24202500,1
51868603,4
16308177,1
62411923,3
80468382,5
38543657,1
7347364,1
92772778,1
7236484,2
3438100,2
66239221,3
100224071,1
791439,4
33651797,1
12488930,1
82690126,4
27378636,4
58470445,5
43690339,2
7292772,1
85209690,1
3260348,1
60778804,3
10165743,1
84899923,5
54346894,1
10896766,2
73312702,2
2187128,2
96347447,3
25478121,1
13510808,2
26123085,5
86842732,2
38018037,1
27872594,4
98549090,6
29042173,3
40536784,3
47366596,4
60624231,2
33836947,3
35369947,1
75249094,4
37812287,3
75232270,6
79757934,3
22980615,4
38956473,2
85345709,6
36131804,3
6587440,1
19542870,2
88247938,2
17881528,2
51889908,1
63300480,6
62816799,2
72164154,3
85897602,6
85446741,7
74103777,1
65689416,1
60383715,4
50479151,8
19725173,5
62411919,2
49522510,1
54061315,5
8577775,6
79965077,3
54795487,3
71438106,5
29908323,5
102171772,6
10552752,1
88229553,1
42280815,3
80784252,2
39309907,2
31491794,5
20997262,5
55874820,3
40070088,4
11926715,1
14794249,2
21365153,1
3256816,2
63144751,3
44993466,5
55634994,5
36637046,2
1594286,1
3134632,6
34615419,5
13202960,4
26352791,2
94765999,5
61216158,1
87259719,2
89750694,3
27076221,1
80499984,2
79280034,1
99468367,1
64879454,1
5272111,2
63945971,2
81572424,5
39662422,3
100406508,1
93065583,1
20872085,1
27810465,1
32656630,1
25423147,1
73343379,1
67160409,3
71958189,2
99241362,2
30145429,2
70812848,5
84512198,2
89193696,2
31532242,3
67981256,4
23401169,2
102801983,4
51951976,2
67815209,4
68289696,7
71249126,3
74719295,1
641640,2
11209819,1
34096519,1
25313122,4
22400620,2
102478982,1
61738234,5
4991186,2
31746235,2
44224913,5
20296376,2
67282822,3
18507620,2
46882971,6
31321115,3
26963056,3
10042039,1
27610235,3
72518014,2
33841516,3
25168781,1
713540,2
39335607,5
12400372,2
3138743,1
64551993,3
91953468,3
66337678,1
42864607,2
63023063,5
22319481,5
70926025,1
15505290,3
85819341,2
76419102,3
25911614,3
2945046,3
16627830,2
25918694,2
16952798,4
107673939,3
53434538,4
43390729,3
91908218,2
34163566,2
92940816,7
94661908,5
22104026,3
85792826,4
26954982,1
82025148,4
75874027,5
46085433,1
47930127,1
45470188,4
108367420,3
41228741,5
26515927,2
15126316,1
17253427,1
28141217,1
791368,3
54036932,5
27453705,3
39296884,4
55331494,4
791486,4
59839266,1
55512187,3
14271018,4
31730622,3
88866567,1
29057682,1
26173655,2
92939514,3
57744750,2
107452406,2
24311342,2
62038836,2
25845436,2
55108735,1
24381170,1
83262164,6
28745513,1
67749325,1
36925506,5
25537120,3
76237080,1
12532551,6
21848971,4
44869886,3
5658943,1
12548197,1
11756715,1
91169008,1
84824979,2
54463022,2
51411908,2
32866227,2
45501021,4
41018485,3
713375,4
9392899,2
99710272,3
61800445,10
46027257,4
2372212,2
5639998,3
20196488,1
67619097,2
4889141,5
18146750,8
15424862,3
80487194,2
42931548,5
82415096,8
28682556,5
16601870,3
20958487,1
79593332,3
18468137,4
44816090,4
55430939,7
6709983,1
20146986,4
70850332,4
41847964,5
3499162,2
56352414,2
59035629,2
6950394,1
98490843,3
54927372,6
95375,4
17441250,1
51100898,2
50945870,4
23965848,1
70693387,1
33706537,1
22564786,1
65580498,2
1181034,1
13801782,1
67432207,10
38988707,1
10764713,5
43472806,4
11673596,1
27391915,7
3534823,4
68367786,2
14761557,2
40067248,1
70654037,8
48069549,1
56049115,3
39750910,4
21129483,2
36135364,10
85009573,5
27465084,1
64420875,1
56204621,4
28690068,2
36774373,9
79786783,1
48996560,4
29182446,1
107069801,1
28328376,4
35501821,4
26343512,3
13053110,1
58032651,4
52480915,1
22397238,2
8287476,1
63948123,3
24523288,2
70530231,1
65780642,1
2488170,3
85818534,3
43053666,18
74175975,1
69222951,2
38340586,2
26997858,1
28952048,1
12870077,2
56454103,1
36227290,1
11947506,5
39802205,1
26004517,1
48426935,4
105577837,1
31534461,2
5770296,2
1086850,2
1876571,2
64918769,1
30606555,1
76256978,3
72063396,3
39994470,3
48618556,1
48395668,2
59393374,1
91990339,4
57906651,3
86195589,1
9428552,3
109646761,2
56107656,3
70731700,7
22727650,5
88596957,1
27111427,3
32172657,1
3148778,1
33949045,1
29860189,1
35341835,4
48355711,6
95813962,2
100862253,1
45346554,5
28498368,1
81879571,2
17663854,2
61304357,3
11505964,1
28984983,3
30245926,4
45346905,1
16389137,2
43917846,2
75140335,1
5987525,1
35108446,1
67383688,2
26958646,1
21053109,2
41475469,1
2059604,2
11699629,4
37267443,1
37276110,1
62495604,4
18789481,3
75225890,1
16355680,7
60163469,1
26866735,4
28249044,1
31931,1
19123535,2
73475417,1
95975263,10
7267845,3
7041394,1
66806062,2
5452746,2
99714887,4
19055017,1
50844423,6
30792166,3
46642435,4
91807033,2
84034671,1
45792624,2
97386483,1
10294743,2
12923706,4
93524425,1
87410598,2
15097363,3
109697236,1
27155263,1
32244922,2
50819090,1
49560904,2
16903129,1
27433131,1
66028613,1
66697390,2
18839727,3
2820476,2
23556955,2
92221715,5
26251425,2
63419007,6
17045698,1
24924664,2
1543478,2
13794593,2
42017756,3
25535080,5
1962984,2
19831390,6
34213457,2
46457436,1
12051650,5
21009670,1
76336813,3
60186696,1
58807646,5
82837208,1
57805201,2
90577880,3
26268571,3
72006380,5
49556985,2
48492234,1
40208108,4
18858623,3
13214332,11
77592640,2
24823840,3
89534975,5
67064398,4
70459809,4
34303738,3
81997,1
33261393,3
58837224,4
85694489,6
69476901,3
25111902,2
74034272,3
42750399,1
22802255,2
57525776,7
26621492,1
16232341,2
53124477,4
65535850,2
26960275,7
11872926,1
18940718,5
45468938,2
17040800,2
1607189,1
65314351,4
13853082,2
71764454,2
34140997,1
8239841,2
26042733,2
19001860,1
72635767,2
61375963,3
58569920,3
19056717,1
19978668,1
65993121,1
46828313,5
28218156,2
21257717,5
88821259,3
18928397,2
88581535,4
13372242,3
44353669,3
1603387,3
52992162,5
77363682,2
10475033,4
50628294,1
47073229,3
79221194,2
57070424,3
49433030,1
82296684,1
100443448,1
23413591,1
53839779,1
16087142,4
57407340,2
80327646,2
68921578,6
55207597,1
79821025,3
95475435,15
18128893,4
24372279,3
2638476,3
28671457,3
56411961,3
27918369,2
52773111,3
69134070,1
58555490,2
52866219,4
100809062,12
7734156,5
23000038,3
33865273,3
10089178,3
57336516,1
58083151,3
15605512,1
46328836,2
40216763,3
52287764,2
1846097,4
56981724,3
87500268,2
81625956,2
30424338,2
20677274,1
108384488,1
71809608,2
16274092,1
867645,1
9265002,2
58749837,1
47566347,3
60794062,1
32663311,2
48893130,6
11469200,3
67788089,6
65434997,1
31382040,3
50509274,1
91144318,1
50465703,6
75500483,3
23337950,5
17677046,1
23551023,1
79921940,2
21909085,1
8543508,2
44859144,4
51625624,7
61863779,4
53086301,3
107993081,3
29542024,2
25587578,1
11925538,1
868188,2
102032227,3
88771534,2
29107451,7
23837170,2
17563302,3
11966864,1
27616969,4
94642533,1
23285971,2
17189693,7
42267277,3
46638524,2
2970989,1
91595057,6
24740322,1
60479073,7
45273461,6
34556149,1
70594419,7
85816298,2
6379109,3
48005031,1
69012834,2
17617811,1
28861340,4
641765,5
54870739,2
31428945,6
17434563,1
99873575,1
60611117,1
8370427,1
5033504,2
78899073,4
16357823,1
74128487,1
13224106,5
39180128,2
12285673,1
38573635,3
26995405,2
84539102,6
32547110,3
40685035,2
62861715,1
16376341,5
37956419,3
8826932,5
23882637,1
67968119,1
33194608,1
80101839,3
24194100,1
98925054,2
106711706,1
50927721,1
26068379,3
11277746,2
23832349,1
24082470,1
5635016,1
26675494,12
31775121,1
54049130,2
26964285,1
7859357,1
34371570,4
36922830,5
34342710,3
90370785,1
33181127,6
42481424,1
32812357,2
32619601,2
59328286,6
28697851,2
96526589,3
71210892,3
8695146,4
87980510,4
102524675,2
43811410,1
60755278,3
23343460,2
48510508,1
20303154,1
45633708,6
78616830,3
23196323,3
44872911,2
13518200,1
3503733,2
97755722,3
18519181,1
12646795,8
2266202,1
82982221,2
9999806,2
53806334,3
33736532,1
46918108,8
99795759,3
72857942,1
3203130,1
102749764,5
45653679,4
18553212,1
19303254,4
29225641,6
93183633,4
35569403,1
14383321,4
10851151,1
61360008,14
94105740,1
88422128,5
48609080,4
63423460,2
35759545,1
19289164,1
84032229,3
23219333,2
54058510,1
69139812,4
1474777,2
56511784,1
53780699,1
21306470,2
3067970,1
3066307,3
37918748,4
95737396,1
29983994,2
12431523,4
14840988,1
74053383,2
16843536,1
42187643,4
18700465,4
59356997,4
48491453,3
103664578,3
3267785,1
31822731,14
2820299,1
66845379,3
85861744,3
38272549,4
5343957,1
6595366,1
8611325,2
21445214,2
5300962,1
64815173,4
38390631,2
45074620,10
16575514,7
16763615,4
86968972,1
41156049,5
74059419,2
64660511,4
97241395,1
67799265,1
17900477,2
33029622,2
12193553,2
28989784,6
38958860,1
52075392,3
23129075,4
2517246,1
46124860,4
29488863,2
47774859,2
46558146,7
50070238,3
31929295,5
3311575,1
73283106,1
7577725,2
104246403,3
33255420,1
1462906,6
76554508,1
8964910,1
100214973,5
77377477,1
14464698,2
60889274,1
35190699,1
9036689,1
82783735,2
21911740,1
37097741,3
1003719,1
21910339,5
21225053,2
35759710,1
21295215,2
40978531,3
77056722,4
36506095,4
251675,5
67723827,6
49719704,3
7325751,1
4880669,2
62729811,2
65196463,2
39603387,4
106387537,3
70018023,2
22905234,6
33984394,2
61227456,1
54705537,4
107119293,2
39329938,1
13583107,1
52631128,4
97766490,3
33674399,3
72352591,3
40969224,15
8671898,4
24677180,3
47014396,2
20259820,1
33172047,2
65768265,3
24972821,1
30526028,2
25074830,5
62709113,8
41499070,4
29693812,7
16258597,2
58134456,6
25160081,4
28364574,1
26843925,9
50266796,10
47439993,2
33778105,1
87942835,3
60595983,3
20891145,1
25520154,3
23579868,1
104712486,3
72190664,1
22283289,3
42994480,4
22930864,2
61241244,1
82012812,10
25167775,1
16885115,1
42992111,6
38330724,1
54811763,1
103265873,1
30581492,3
8549277,2
641856,5
64238277,2
67720013,1
26492848,2
38209310,1
65660948,1
101715188,1
13736475,1
40673915,2
14565377,1
75449294,1
76540761,5
55446593,10
21734197,1
94206919,1
20787325,6
64960017,2
41365214,4
103532596,1
23290855,1
81613225,1
66852418,5
7437031,4
20561399,3
25291734,5
51093035,2
39722750,1
70458914,4
91990354,4
78526543,1
12428425,2
50812624,1
7750432,1
53907668,7
19595251,1
67512883,3
83064458,1
8053433,2
22875978,5
33242990,2
52035717,4
25731285,5
42171735,1
3049291,2
30752283,2
19060999,4
44164386,4
57766914,2
791619,1
25075124,2
37011878,3
97011660,1
62718057,1
62100658,1
20097254,4
48303937,2
41451,2
48415735,1
20707850,2
107170141,2
26716626,1
26651895,2
14489720,6
5191393,3
25159376,1
69805112,3
21334068,2
31761229,1
32393445,4
11751592,1
18950596,3
90974236,4
57464911,1
29029617,3
23087490,1
44174448,1
16994184,1
53889413,1
25631630,3
97047815,5
26502151,2
11994989,1
80349214,1
74783553,2
59298502,5
45049019,5
76500859,4
67938530,4
26357243,1
53840457,1
32627366,7
63294427,1
85445581,8
12161821,4
33369433,2
44877202,4
48487756,1
33471424,3
19842294,1
17259587,1
81505425,1
36499531,3
36839085,3
8190087,7
71714774,3
53877867,5
22826496,1
69436901,1
30158918,4
12556116,1
34052720,3
24889045,3
21489329,1
35828465,1
31899381,6
83987569,2
90688977,7
16105817,4
78527243,1
13491077,1
2781087,1
16732163,1
48018253,2
20115198,3
64884429,4
43799110,3
38425054,2
58760990,6
26809557,3
65050117,2
40081529,1
39029138,5
14227706,5
23261851,7
103112,2
91967338,2
18513559,1
47830511,6
48407992,2
22733383,2
27613076,4
17632629,4
61821762,7
17441044,1
26041022,1
46968712,4
63623486,1
84791354,3
28397012,2
31962043,3
88335389,2
19980506,1
78817598,1
26022699,3
67869746,4
30939000,3
24258934,4
35372192,3
35673024,4
81941158,1
2820502,1
95410722,1
73677354,3
34980320,6
72349127,4
84137030,1
48735857,1
56895625,1
1824523,2
45272354,6
2872194,4
6868800,2
94978271,1
33585149,4
91521968,2
31621839,3
27127848,7
33473380,1
27400986,1
66401783,1
67054448,9
25787742,1
17233659,1
61023727,4
67636648,6
60982361,1
60442857,3
60872524,4
19985239,4
67943322,1
85817797,4
34527919,6
44214800,3
41832283,1
61948642,2
83070916,1
24827351,2
21491244,3
716668,4
89299146,2
52691023,4
62066018,4
6200126,3
32623733,6
