repo_id,num_stars,num_gfi
4922202,11810,0
9524590,11815,0
11151475,11818,0
13694299,11842,0
5167,11878,0
112249,11891,0
13752290,11908,0
28858802,11952,1
8478942,11959,0
21586367,11973,0
20743170,11983,0
9986737,11990,0
21757775,12012,4
22042207,12018,12
3329997,12051,0
23721930,12059,0
3818,12059,0
334935,12064,0
30383770,12073,0
22084657,12089,2
22045611,12097,0
3457973,12111,0
6845,12129,0
7482117,12157,0
3094909,12192,0
1646,12194,0
11152037,12195,0
2968,12226,3
16778926,12234,0
8214553,12256,0
4234,12260,0
45297,12300,0
8610015,12300,0
15022227,12306,93
14771481,12308,1
3516,12362,0
837,12391,0
3354167,12403,0
20684774,12438,0
13576983,12441,0
15592045,12443,0
13345616,12464,1
6421472,12465,30
11457504,12467,0
4563494,12469,109
11033744,12479,0
16411922,12495,0
16286325,12499,2
565654,12505,0
60377505,12510,0
10313339,12516,0
15889688,12546,181
16174927,12562,0
21577612,12599,0
4135,12624,0
5635,12645,0
27406305,12679,0
2389915,12738,0
8630305,12776,0
5414190,12793,0
6068879,12822,0
24149266,12860,0
26624,12896,2
100924,12912,0
28301269,12922,0
19388130,12937,4
6690806,12959,0
4846,12972,0
3174,12977,0
4580307,12983,0
29172179,13022,0
5140545,13073,0
13071,13078,0
28864177,13094,0
5061354,13100,0
18810686,13112,0
4730679,13127,0
146476,13151,0
5049584,13156,1
1410770,13161,0
3747964,13173,0
17214344,13209,0
14279,13213,0
997968,13235,0
22045218,13247,0
4376708,13280,0
18025548,13281,0
17692055,13287,3
27261269,13298,62
15039139,13311,0
4399108,13337,0
4104353,13347,68
9802473,13400,0
7845,13421,0
3246,13440,66
10088002,13454,0
17904496,13471,5
28178404,13478,0
10425739,13498,0
14722879,13537,0
9636546,13561,0
13403042,13594,0
22015744,13599,0
22087354,13619,16
3827217,13642,0
15783701,13673,0
8140956,13681,0
24769903,13704,20
2558,13705,0
1055,13741,0
15940963,13779,0
10748827,13792,0
10842035,13824,0
6223,13873,0
11491823,13905,0
177326,13929,2
2408633,13949,0
6705344,13965,8
71423085,13980,0
7580,14015,0
6866209,14046,0
10188993,14061,0
15870,14075,0
27586452,14109,0
5313,14128,0
27217380,14139,3
12219828,14140,0
47651091,14195,0
7735464,14273,0
20096,14301,11
149332,14332,0
7803564,14434,2
21578,14447,0
10610,14498,0
2812,14539,0
9402294,14545,19
18421264,14564,0
4489243,14616,2
57807606,14623,0
17947217,14654,0
41295977,14655,0
9706049,14670,0
18817009,14682,0
20851822,14696,0
12999108,14728,197
20810216,14748,0
2696,14750,0
3487748,14796,0
100,14810,0
18104,14840,0
7332776,14854,136
7212135,14858,14
14979838,14882,21
22056630,14888,8
6,14902,0
9122949,14908,0
3240896,14924,0
2847808,14941,0
3321949,14998,0
10373,15011,0
7608,15023,0
20119964,15056,0
7015229,15066,0
12695,15099,0
6690250,15119,0
30464,15134,12
6815,15146,0
2254383,15200,0
6992183,15207,0
788,15299,0
961,15325,31
27712743,15384,0
11620775,15403,12
52463,15417,1
17845262,15419,0
6053504,15438,0
12750961,15629,0
53095457,15678,0
12296078,15700,0
11227723,15736,0
114,15765,0
6193207,15795,2
5123174,15810,0
5224,15842,0
4376706,15866,0
21244550,15867,0
10938134,15895,0
13696924,15904,0
14210902,15909,0
1043143,15988,0
22132266,15990,0
9238699,16155,40
17795253,16211,0
20364539,16229,3
20431860,16248,0
21676222,16272,0
28204,16282,0
7834592,16285,0
22102472,16357,0
18004957,16361,11
10192058,16400,0
9345057,16583,0
18733447,16602,0
19860558,16670,0
22047350,16789,0
9682,16832,0
1992097,16836,6
3720099,16842,0
284,16885,0
31095152,17020,0
22045678,17148,0
11010021,17161,0
9663874,17164,0
5507363,17166,0
853,17172,11
25813988,17197,0
11611140,17253,0
3388388,17260,0
31340100,17334,0
13860,17336,0
16232,17357,5
90073,17384,0
9039695,17401,0
2922081,17523,0
11065419,17540,51
3159585,17652,0
34754970,17669,0
10576004,17758,11
9472730,17790,0
11491258,17833,0
5831963,17852,0
16922941,17870,41
1528515,17889,0
8937352,17935,0
26340507,17942,0
22047463,17986,0
4944,17986,0
50315,18046,0
1002457,18116,0
13378441,18117,559
31366,18153,0
11654350,18244,0
4234273,18305,13
14328,18309,0
1348749,18433,0
7216211,18467,0
11734247,18470,0
11077845,18579,0
9861851,18609,0
2331699,18643,0
11475003,18653,0
3722347,18658,1
1996840,18715,376
2547593,18717,0
940,18732,0
28054298,18823,0
32136,18888,0
30500617,18908,9
17466934,18912,0
1834,18930,0
83460809,19009,6
12752196,19010,44
1085,19040,0
2989453,19086,39
9664377,19139,0
56050,19169,0
8941324,19179,0
11608399,19275,0
6824363,19350,0
54491,19356,0
11724041,19359,0
10011155,19368,0
12343173,19534,0
11461596,19579,15
2366329,19619,0
12150380,19767,0
8778426,19817,0
11784159,19861,0
340,19873,0
157290,19887,0
18743313,19907,0
29146763,19922,0
10372914,20012,0
18904813,20115,68
2922319,20200,0
9098258,20234,0
15012233,20297,0
14965067,20339,0
28356853,20374,0
634,20477,60
11794421,20567,5
31227,20617,0
17911207,20707,0
13407509,20769,0
9025349,20780,1
8109,20958,0
10777706,21060,0
6806,21080,17
20286473,21199,0
10750154,21232,0
22194311,21328,1
181526,21462,0
20629,21554,0
12258,21581,0
30272024,21644,0
11140376,21740,0
6093,21889,89
9286541,21928,0
16827100,21985,0
6025265,22009,0
15939,22268,0
96553,22275,1
28032966,22360,0
7299184,22442,0
2236,22644,0
5768596,22702,192
12607152,22821,0
15114954,23037,49
20891188,23096,15
26985008,23244,0
19795940,23292,0
18059067,23304,0
8196280,23333,0
10423929,23359,0
25601631,23486,0
6026,23501,7
11072234,23501,0
19010386,23505,0
2981995,23885,0
12911997,23910,0
20281355,23989,10
4591222,24169,0
13348971,24171,0
540,24306,0
5504302,24630,0
2363758,24692,83
30988985,24786,2
7115486,24918,33
1877118,24924,5
18006157,25032,0
5603,25064,0
7930999,25231,0
424503,25437,0
29662323,25577,41
9678863,25743,120
3228357,25851,0
3601879,26467,8
3360645,26652,0
4391700,26675,1
26172924,26732,0
7704341,26740,30
11156150,27135,93
390,27139,0
4003838,27168,0
2876,27321,0
11094978,27322,0
3676758,27487,0
9527814,27571,0
11471397,27698,0
7098727,27746,0
11367097,28013,0
9511697,28106,0
7149279,28278,0
5524547,28388,0
10390278,28585,0
3894,28721,0
14877,28751,0
3137,28766,0
35846,28952,0
2122,28964,0
14537323,28981,0
29046908,29296,0
11619995,29394,0
6437914,29710,0
6876142,29967,0
14945138,30225,0
2539527,30512,0
22041940,30665,0
11750891,30874,149
4876188,31015,0
18089783,31664,187
11116784,31767,0
16351512,31855,79
11216582,32393,0
27478957,32669,2
22042509,32818,0
22616,32964,0
28686845,33035,0
22087532,33201,0
5210,33288,0
13066443,33393,0
1173,33742,36
5101,33815,0
17302594,33901,516
105757646,35358,21
392,35448,149
7294,35886,0
21426700,36027,229
57171164,36099,0
5183711,36228,0
46159467,36607,0
5219,37285,968
2691,38326,0
11632333,38368,0
19388,38635,0
10313229,39198,0
334,39214,0
770,39540,0
1486,39617,0
4952344,39634,0
12680085,39694,0
11474326,40697,23
4560965,41147,87
6611508,41292,0
10847503,41309,0
6772800,41494,0
22101095,41874,0
6801328,42106,1
864,42193,74
10998645,43421,0
528,45163,0
22091370,45702,59
18521760,46148,0
158753,46384,0
225764,48030,0
1334,48587,0
4516,48811,0
20861785,49056,57
3912,49081,0
3377,49182,0
11313132,49353,16
6218854,50297,0
143612,50703,40
5455,50768,8
10941284,51745,129
29261651,51911,0
12159636,52659,0
9626183,53927,14
1920,55506,1
31810056,55751,0
37,57966,0
6313,61792,0
13465629,62671,0
431,62986,1
26108963,64925,0
20078281,67318,311
10512714,70174,0
1088,76301,0
28947324,80406,245
17991525,81817,199
1155356,88126,0
4708601,89178,0
3231,94768,5
6445576,102125,0
3905191,129997,209
28557277,135685,9
27601818,139637,10
14477484,238704,250
