issue_id,num_mentioned
29413001,0
59974056,0
77665238,1
24188450,1
94316504,0
12811559,0
12258921,2
64540488,2
97967863,2
81544880,0
65458156,1
23340732,0
72190664,0
18543155,0
28020752,3
45138922,0
74655404,16
45266955,1
40208108,3
18336612,0
38302696,2
26890712,0
83614568,3
93763338,1
55634994,12
55634994,12
3101242,0
18378011,7
78835647,0
43491458,6
61231548,7
41308502,0
63338266,2
76747423,3
107443427,0
31256244,0
58215079,4
34948363,0
45077356,56
45077356,56
32611321,0
37465750,0
33919588,1
28447815,1
21851298,0
107068179,0
7853309,0
50335858,0
69164178,9
20489212,0
45371722,2
6717172,0
1426746,0
41945403,1
46037638,4
56536760,30
71710184,1
70214196,1
26586290,0
27236803,0
74961029,0
46766054,24
46766054,24
36019491,15
67147992,3
48031237,3
6572655,0
6141548,0
65298606,3
60759168,12
74059419,1
51378713,0
791787,0
30197905,0
45808555,1
15227330,4
37553401,0
22584837,0
59566144,0
53126488,2
97375362,2
38556499,0
48781605,2
16684079,0
27580181,0
23366455,2
99240972,0
48032671,0
59142347,2
45138622,0
47515082,1
67034155,1
85043491,6
61192811,0
26131271,0
11057795,0
61946899,4
71319312,0
86686294,0
14176759,2
12131506,8
62141624,10
54733858,1
8420280,0
28824336,0
46828121,6
100295451,0
18487957,2
47069544,14
47069544,14
15437679,20
77268116,0
77268116,0
80741697,0
82212446,0
5413093,0
55400072,0
18700465,3
4924431,0
60546232,0
49522510,0
18262225,4
38548950,0
75209905,5
86143290,0
18559778,0
74706773,1
28306900,0
93303208,0
38997741,0
1450740,2
86985293,0
59103523,2
45059581,8
24503762,0
48344309,0
69258200,0
8553484,0
32311627,0
78015807,0
21600887,1
43269323,0
60889274,0
2396082,3
37457928,3
868047,1
91716348,6
21945354,1
30993890,9
59660741,9
18367897,6
15558912,0
51070741,0
2866521,1
65068959,6
27103792,7
66716368,0
27963132,4
6514939,4
6200126,4
28897878,0
11120855,0
82025148,3
45143350,6
16363128,2
36347532,0
58105967,2
109148887,0
27860646,6
21239392,2
97652025,1
51986964,4
2266202,0
11211193,0
44534617,1
52266648,0
52266648,0
69809435,0
9581297,2
101654082,0
791379,0
51607421,0
33838489,6
40392885,2
38022798,0
64272426,2
64272426,2
60816708,0
8826932,6
32958361,0
23022018,0
5503027,0
24834368,6
26242974,1
77880754,1
58734446,16
51456955,4
97211450,3
13772831,1
24372279,2
58719218,3
49099547,0
18789481,2
23296366,0
21211002,0
70739134,0
19546374,0
10852942,0
16274092,0
868032,2
55338230,12
75874027,9
38976383,0
34030684,1
15476848,0
65122387,0
19563112,1
25302655,3
76468269,0
96882511,0
54791729,1
29505688,20
97104483,2
7608704,0
6027026,3
51547449,5
6042982,3
84034671,0
109454938,0
21729762,0
85026260,2
59071865,0
58306655,0
64277535,1
85821840,2
101494132,4
39320507,12
77542950,0
63102687,10
83478172,0
68698255,3
55338230,12
43566992,28
72609396,0
72609396,0
23551716,0
41489104,0
48614762,0
12127890,4
99576409,0
27400986,0
53115617,0
30437098,5
51586207,2
65118847,2
74606868,0
67366573,2
2819401,1
1437484,0
6127036,3
9202205,0
95148312,3
10539814,0
46293089,0
14601287,0
65403138,1
24924263,0
57525776,7
17909725,0
80058587,1
23913607,4
71504101,0
791866,0
103987861,0
35058796,0
47164784,1
94769619,1
17905719,12
13894098,5
716668,14
24456533,0
20101038,5
19639074,2
42557231,2
42557231,2
1609117,0
53977160,6
54061315,7
62599027,0
62144355,0
62144355,0
51167804,0
12823525,1
25976854,1
38073136,0
103398478,0
52705843,2
28566224,0
36839291,5
77730662,0
64845917,0
16308177,0
5851006,0
10233224,0
11469635,1
90393788,1
84803756,2
11411799,0
24830645,28
58704967,1
30079403,0
57611596,0
43486094,1
30941016,0
90770275,2
104308249,0
62500062,3
58501015,0
24856249,3
64918769,0
61038026,0
78995830,0
24370976,0
1658143,0
68747421,0
24433478,0
20845916,1
57108556,3
58335689,6
36338472,0
65137383,0
34462335,0
59613972,8
87506572,1
68254997,2
67056790,1
82963661,0
54909137,0
94226373,0
36430923,4
55049063,32
44869886,2
79916480,0
27819878,0
24550004,0
81726527,1
39460218,0
58306707,1
16816855,6
44290894,2
20071838,0
100286463,4
33453179,0
109552991,2
24830645,28
83908648,4
103270879,3
36135364,17
57077887,0
43042800,0
45382019,0
11059847,0
59543178,0
46854489,0
7766738,2
58532434,0
67632708,0
869143,1
61184600,2
79360836,2
79360836,2
21745742,0
63961371,0
16411323,0
65689333,0
18178631,1
34342710,4
10649114,0
28508209,2
44222281,7
81538308,4
24890886,0
54574534,0
30451983,0
109615610,1
19582965,0
41580265,84
16508325,0
3059206,0
19429713,0
58088941,1
16773298,0
76546202,3
74497244,57
46566922,1
19694849,0
24173089,0
19004681,2
32850091,0
27949395,2
32836359,1
11349983,1
67129960,1
34303738,4
56058148,0
23504268,0
253333,3
73742393,0
88596210,3
66987321,0
61901191,10
14136104,0
93320055,0
52892983,0
73247298,0
35880617,1
74835291,0
32372060,2
6312595,1
52575439,0
103258912,1
47814309,23
11557740,4
20108318,1
11344161,0
23692484,1
36038597,0
25519755,2
88229553,0
10715625,6
27534854,2
7100384,1
33263792,8
92770035,10
43370205,0
67315795,9
31553756,0
36889222,6
84032229,10
32355153,1
70731700,10
65972695,3
28139136,0
49433030,0
42537412,0
17253427,0
80349214,0
50573795,0
52584221,0
100263827,1
38991161,4
31481684,0
24917777,3
28989803,0
80801114,0
27398175,0
88165982,0
25527588,0
22858779,0
38936276,3
19753925,4
64593666,5
31337855,1
8888987,1
58430237,11
57609639,0
7850517,1
5689296,2
93977552,0
2476746,2
45956885,0
21806647,0
21806647,0
6305678,0
33738232,2
6395731,0
31382040,2
33648650,12
33648650,12
21025000,2
99914243,3
67060952,0
85446741,46
20648945,0
24710923,4
63391252,10
48483390,4
7404758,5
27117888,7
1638261,2
28141217,0
10764713,6
96437647,1
7750432,0
28567021,2
33903020,0
79122389,0
105004620,0
60187973,6
40198562,0
21204214,0
69609201,0
23695864,2
20115198,2
46213818,6
31096730,1
88695203,24
47345468,3
28364574,0
18986040,5
1798138,15
92351434,1
86903104,0
65660937,2
46078582,0
16964006,0
84137030,0
77841008,1
36149767,0
97195146,2
21259404,1
105059841,2
48259761,0
67572829,5
28333081,1
81826571,0
40168800,32
40168800,32
69261005,0
38018037,0
39292246,6
45445719,0
16484343,3
6870832,6
2324650,0
13711855,0
81533646,12
81533646,12
52455539,0
28156,1
25153078,6
21583592,0
48568650,0
73775478,0
36170126,0
8895013,0
24186802,2
25070958,0
34047525,0
29159017,0
52323708,0
105199799,1
46242618,0
14597248,0
82921960,2
82921960,2
64657410,6
76200879,0
76200879,0
8666439,3
61115298,5
55736730,1
31695159,8
68317567,0
15194640,12
66502311,1
77963401,4
101393550,1
42160759,0
39859201,20
7263595,0
8878586,0
71934469,0
33511171,0
42968100,1
20483951,0
19528084,0
57744750,4
11529581,0
48243331,0
100831752,0
37198786,0
69233337,0
25133894,0
39104365,3
25392260,0
7250612,0
55796430,0
96870062,1
51013509,7
70351431,6
86477596,0
23378069,18
51841191,2
10592515,0
10592515,0
1165728,4
42846368,2
20436539,0
27388662,2
1168496,4
34646889,1
29828867,4
29036208,0
42871275,20
3048169,0
11966864,0
72377182,4
72377182,4
81950602,5
17478173,0
84101319,0
49318692,1
74729347,2
74729347,2
22946077,2
83933016,0
85496832,0
56655102,0
97755363,0
2173122,1
49540952,1
53301206,3
22717909,2
49981215,7
60688329,1
31573787,0
68012020,0
4971312,48
22068718,0
26042733,2
14713781,4
28957365,0
41019189,0
35511680,0
80934977,4
14585655,0
79883394,0
32946433,10
34625217,3
84423437,5
47999273,4
21679214,18
25522946,0
37170050,2
70897620,2
70897620,2
78527037,0
3164364,7
3460924,0
15634802,8
17952238,0
35108446,0
3496577,0
67450614,0
81659503,2
37484365,0
25090691,13
62226472,0
48873113,1
17974667,40
17974667,40
75578274,14
11383216,0
45006297,1
12581753,2
73773897,2
35501821,3
2231821,0
17128169,0
19398004,2
41302760,0
50003773,2
80479533,0
21407218,2
44821649,0
25870794,1
21439162,0
22567591,6
96940855,0
16837813,0
6859369,24
84082308,0
21039246,1
53482791,3
73733942,0
31379486,0
15194708,0
58994311,24
8071599,0
56587847,3
40972697,4
34016371,0
26444802,0
21394845,0
87259719,2
67357728,0
21313765,0
14166495,0
17683301,3
60842478,0
14734285,0
49679530,0
26173887,4
26127549,0
53120812,4
3361440,0
100962387,0
41478017,1
50848242,3
81530218,0
50228930,0
63829782,1
97552700,0
76785970,1
12997883,0
3510648,0
48907310,1
38243765,9
89942476,11
56985171,15
64096832,0
32341161,1
39010248,3
85816583,0
1436208,8
37442201,0
95737396,0
15455255,3
22840947,0
70345250,0
36542199,5
18131364,2
17142484,0
23336030,0
50442101,14
28765737,0
19753925,4
17797593,2
64071964,0
22587860,1
78191518,0
23343460,1
41676440,2
16357823,0
68905999,4
19253608,0
2483456,2
42494983,4
38712185,3
14786418,2
18211537,0
12385662,1
39503813,0
25797970,0
17513980,0
9066104,1
79669536,0
79669536,0
56927985,0
59296560,1
58883931,0
92319494,0
78526031,0
40791677,2
76434712,0
713197,1
14845265,0
38432781,5
28325326,0
29183380,2
59503092,11
43180048,1
46211697,0
33657349,6
7639035,0
66945892,0
31638920,0
8818161,0
10705452,1
21579995,2
74103777,0
8512168,0
249280,6
53000104,11
39563706,0
69712936,0
23340770,3
61499471,1
53650315,2
53650315,2
14227686,0
14227686,0
84420588,14
3430634,2
63367811,0
37541522,2
24306342,0
71239803,2
3435153,0
44155031,0
81978951,7
71198441,0
13901061,0
36934729,0
34398170,0
42280815,2
22932998,0
17213269,6
84081603,1
101097877,3
8347460,8
85108581,1
38192642,17
41582052,6
44552131,5
9349039,0
85463397,1
29983994,1
49561200,2
68885644,5
29735835,2
31350401,0
59568125,2
46027257,5
19601178,0
90994771,5
41358693,2
32848681,3
50070238,2
3101138,1
37871256,10
72617450,0
26479834,0
26064743,0
10729122,5
52332729,1
56495413,0
89295354,1
8732739,4
23295113,0
713545,4
87513899,5
76934169,0
54429774,5
77379296,0
32915272,5
37587505,22
28825634,10
78060879,0
791364,5
82296684,0
57091114,1
100531114,13
21456113,0
68767037,0
80784252,1
9250330,0
17345182,2
58068212,1
53202045,4
98972685,2
53203984,1
80889313,1
66074017,8
66074017,8
20955655,0
62469283,4
53077934,4
24109969,3
17471066,3
28335505,0
57068966,0
42081427,2
32734555,1
93411076,0
18997311,2
86509516,1
67472175,4
21798096,0
20905973,0
35517285,3
9875930,0
49785295,0
68605436,0
43472806,5
869574,0
23586782,0
10252313,1
7434072,10
36177123,0
107067189,0
48250110,1
19221296,0
51044116,0
99320288,1
107720680,1
75276160,0
67943322,0
85817797,6
77324298,1
16859990,0
99399641,0
76541516,3
13600466,0
83657785,0
33236634,0
92855320,0
57138916,0
90199900,6
33467369,0
69358723,2
2820485,0
23261598,0
53561456,2
92933352,2
54811763,0
66355,3
8695422,8
14601162,0
69505584,8
44761774,1
47795557,3
89026389,0
40625572,4
38143888,0
12278788,1
26904072,0
41786858,2
100195544,3
73817469,3
47929282,14
19438856,4
74128487,0
12528825,1
20928291,0
89371399,4
54463022,2
4971312,48
34490781,22
76023139,0
27346018,16
29747415,1
42343767,3
103122831,1
54115024,18
45364529,7
34358419,7
37219819,3
19994001,5
44198381,3
60590153,0
37511737,14
52903575,0
26667858,4
8258994,1
39487406,0
37105931,4
6801415,1
28629563,0
45944711,6
35283488,0
9653283,1
27070531,0
26026267,0
43941360,0
107170141,1
95957155,0
98058175,0
26066813,12
27872594,5
36670417,1
65374648,1
53297571,0
30946251,0
56519735,12
22255326,0
93540253,1
97020868,0
15794569,3
5392489,0
37163390,6
93265937,1
61564583,0
82194486,4
29715750,2
37584882,7
60929864,2
38245215,0
16230286,0
50737913,1
20770508,0
30106018,7
40746077,1
93710754,6
68435018,0
35303678,1
52519886,0
53434538,6
48735857,0
70278109,0
103265873,0
5163632,1
35151149,1
9181252,1
86860998,3
102363456,4
53756254,0
44728777,5
31899316,0
44288007,1
9863306,0
38555220,0
60842478,0
51880852,1
29707324,0
25196026,1
37688764,3
6892395,0
7390405,0
22856640,0
29220917,1
25433361,2
90148598,1
50208102,1
80956876,0
66400511,2
66400511,2
50609360,7
48744169,1
74542244,13
20702014,12
19213247,5
12861181,2
104766259,0
16410621,0
48507029,0
6523691,0
56774413,0
65740695,0
40483272,0
15557137,1
12023442,0
60149305,0
50328973,0
12388935,0
4906501,0
84512198,2
713552,0
44529444,4
10292373,0
37804213,2
85495110,0
39075254,0
107452406,1
26296932,2
53907668,21
9477247,0
16389022,0
68490252,1
6145647,8
54962268,0
18438620,2
8830629,0
56732797,6
791368,3
87073686,0
65689416,0
36499531,2
50396754,0
23874767,1
23266886,0
21295215,1
82153171,0
49012674,0
50921979,4
1001708,0
25342935,0
92796132,1
44077127,0
42427306,2
32964208,0
9196756,0
27846851,9
52063238,0
19966181,0
73259287,0
72264291,0
67096720,0
24340608,0
85500500,3
19595251,0
10294027,0
86837687,0
41759491,2
93968402,1
62459683,0
87314707,0
58800405,0
55121463,12
11569697,2
40317147,0
51829752,1
22151413,1
40166301,0
23316383,1
33713751,2
60280548,0
15827845,0
41616475,3
1387793,36
69161515,0
80423991,0
31929295,7
98612510,0
28587263,0
23609111,0
86091955,2
61226995,3
15042326,2
23099957,0
39309907,2
35758003,2
21538025,6
78925214,7
22727650,6
22640305,0
22640305,0
25616632,0
66364490,3
21070790,2
30737642,0
4940144,2
47873850,0
66560658,1
71052611,0
26783885,5
32436173,20
54888598,0
65283091,0
24180097,0
23633562,0
5699830,0
99714887,4
1920721,0
94613779,0
91055205,1
64927831,0
86917301,0
27585232,0
27616969,3
36708359,20
23843302,1
54624486,3
11947506,10
35058572,0
71551582,7
40978531,2
14728974,0
9177030,1
86415601,0
6749382,0
57579737,0
48408396,0
4892549,1
67512883,5
2866516,0
55087392,1
32159310,0
19716336,1
6595366,0
74783553,1
49479670,2
42864710,1
60274765,3
27776590,0
86617482,5
11021224,0
57608652,6
107561834,0
2552509,0
10765743,5
8850524,1
61939623,0
61919773,0
65239369,1
18966774,0
71549682,2
63489975,2
79482949,2
97081864,3
80115228,0
3129775,2
35759775,0
14503852,0
5975893,2
10257394,0
58941972,0
11004133,0
12610944,2
17701004,12
30118086,1
57056742,2
57056742,2
46237961,3
42176640,2
59713708,0
73549957,1
31611666,0
26343512,2
33674399,2
20276658,0
11718025,0
29716442,0
20575387,0
1002018,0
99495349,0
64884429,10
75054269,0
75054269,0
15199924,0
46928604,0
46611895,3
45376610,0
32883246,0
24694727,0
87528423,0
68070678,2
24543595,0
46084422,6
108222389,1
76138905,0
59908553,11
35983809,0
94903049,0
23878054,10
64618485,3
11583374,0
81905015,4
51589682,0
3536099,2
94642533,0
28327745,0
42263610,0
2788579,0
21664348,0
83366338,0
23255960,0
77620901,10
54730552,2
90511294,0
79114013,6
69124586,1
2396668,0
55302995,0
72089414,3
27453029,0
61347785,4
50509274,0
83519284,0
16283241,0
2231670,0
107516390,0
16813821,0
62111512,0
19693431,1
10848125,1
24360254,4
64678373,0
39802205,0
21209885,0
21209885,0
83979942,4
42083030,0
24345998,0
53407704,1
52484172,2
34527919,6
27938075,1
90577880,3
58347898,2
98536934,0
54705659,0
22713792,0
20442650,23
72022805,3
24311342,6
1427138,5
16368783,2
61474810,0
69087461,1
17900242,1
87756777,6
1311872,6
9651966,0
99287645,0
36666260,2
16199446,0
25148373,2
1353687,5
65060727,1
24238179,2
66391382,0
45956195,4
62243605,0
27686283,0
34736258,3
25612640,2
61329576,0
13766905,0
44631876,1
67849754,3
104587145,0
1440976,0
36591220,0
108299259,3
61028422,0
60303422,0
92193222,1
10369570,1
88799973,0
48881382,0
14027892,0
36645911,0
34445937,0
70516786,4
16155473,0
11014965,0
11130110,5
87549585,1
58216267,2
9643792,0
16793479,0
16862901,0
11236401,0
62421423,8
59281122,6
24441758,0
48502870,1
16793743,0
104690555,1
85481502,0
18918091,1
73781653,1
104204417,0
31334263,0
65162393,1
72173001,0
69436901,0
61229165,3
66250818,2
33817903,0
12373172,5
96286172,16
55108735,0
24381170,0
43714813,2
21259390,3
19818320,4
19831050,0
25549421,0
28290377,0
61808096,1
14217998,2
46622002,0
99638655,0
84241002,0
70235390,2
33481672,3
26647520,0
71927399,0
10468433,0
6644489,3
80531208,2
33812291,0
45904656,1
24905420,1
21033538,3
80523738,1
31263953,20
33883059,0
76860542,0
27762192,1
55317808,0
36430923,4
22074379,8
7811172,0
82722434,6
52448413,1
1622771,0
66946218,1
7935690,2
29716442,0
16829359,0
54927372,25
77004495,2
42815367,4
8340358,3
22257817,0
49936659,0
80499984,2
29277492,0
19405346,1
41475469,0
81185100,1
48666553,5
37243374,3
1393824,0
19725173,5
69318119,0
25460947,0
28403447,0
80966310,1
41311535,2
7066186,1
49364546,0
105427417,0
30810363,15
20226800,0
3021498,4
8076794,0
79280034,0
41399236,0
27577125,0
73014246,0
80146083,2
11486269,0
32348506,1
70239084,0
21862518,2
33503595,0
43592223,0
87067892,2
25575217,0
70237083,1
21596461,4
45137493,18
45137493,18
21930711,5
16949898,0
20862461,1
37973514,0
23692303,2
7373732,0
65103313,3
77828951,36
31380343,1
45445510,0
19754446,0
39675681,0
63645442,1
89196502,0
53052860,0
32536991,1
49094635,2
35058935,0
34037710,1
24017695,0
20997262,5
66654,1
59434148,0
50167673,0
250132,4
72131209,1
27391915,10
49315422,0
11057221,0
49845105,0
65770658,0
72817811,1
48407992,2
25217228,0
250598,0
32663447,0
34321932,11
1590217,0
8289803,0
35749409,0
59528383,0
79511851,3
63752663,1
51303383,4
8795353,0
83822083,8
91856810,0
71712772,0
88200444,0
1449857,4
58470445,12
49032166,0
49001846,2
31532242,2
19978668,0
46321742,0
12867180,2
57295066,1
47381167,0
53107591,0
49464634,1
27453705,4
39296884,5
62368750,1
69098724,2
8343591,0
2820319,0
69259371,0
100238668,0
91908218,1
61248618,1
64423723,2
93160503,0
32589921,5
53670842,9
19778509,0
37442201,0
79730361,5
21977979,10
49352263,21
62063974,2
7325963,1
51323635,0
17084348,0
19055017,0
16341505,0
16514474,0
43568296,0
71371873,0
45321461,1
46043667,0
43036303,12
48063690,2
8207781,3
5802523,7
69337060,0
32308975,5
52847377,0
35713827,1
47970358,3
67496339,1
82982221,4
14567839,2
26729431,3
33255420,0
4834382,0
46305564,1
65230367,3
12444833,0
12480160,0
33521272,1
22650906,0
77052834,2
33008431,1
42582916,0
24450077,4
104933686,2
58941319,1
64060414,0
3360152,0
32233571,3
23015648,0
100295548,0
54910204,0
76227388,0
74279182,1
68335165,8
34429275,0
49877520,2
24306040,2
14176286,2
20196488,0
74054522,0
96427425,1
62551096,0
86321266,0
22906716,3
23703542,2
93555510,0
20805829,0
58466671,1
49856494,6
45640453,5
32697514,8
1138352,2
2540093,0
13586698,0
36756732,3
14074063,1
23287380,0
46557098,8
34163566,1
53413511,0
2997215,1
43370728,14
36571895,0
20339645,0
21542734,0
36917585,0
28895485,1
74906768,8
97756954,0
23196885,0
46642435,3
48119533,2
21259782,0
63356271,0
63356271,0
2740326,7
5404735,2
22683701,1
26900204,2
26717484,0
22578192,2
65458337,0
16052720,0
11770876,0
20174249,2
58258443,0
76628545,0
83262164,8
99447192,0
14690618,22
96955246,1
68336169,0
67141836,5
22630517,0
60686656,2
43795719,7
26226780,0
8420753,0
23231816,0
42267277,3
46817904,2
83408800,0
96973907,1
20146868,0
73189398,2
59866010,8
76436289,0
63514297,1
8344131,0
66400485,10
63995804,1
29103349,1
24372597,2
74479618,0
25856322,7
43996712,2
93450999,2
43605569,1
18090945,0
59342817,2
35569403,0
102171772,18
3398874,1
26282632,0
26376719,0
81929086,1
46219499,2
51092631,40
107134721,0
81951950,6
17372891,7
84081336,0
59356997,6
8661162,1
88969903,3
34350345,1
8190087,18
8345003,2
56671155,0
67422343,0
43343159,0
66581380,36
42032002,0
91869605,0
34560675,1
11998776,1
102044312,0
70683136,0
20153456,1
21874230,0
37481272,0
77286519,2
77286519,2
25769575,0
38573635,10
21140707,6
3378861,0
32334992,3
5035593,0
59686065,0
77190129,1
34088645,3
46500892,1
105428599,0
22748437,0
7647308,4
55706707,28
55706707,28
78370888,6
45111933,2
22571074,1
42142102,2
52035717,3
32066290,2
11826678,0
9645098,0
97757276,0
34673829,0
2421941,0
14863563,3
17902995,2
22823390,1
17757552,4
12183024,8
54308223,11
26830934,0
73950855,0
84872803,0
12743939,1
18144435,0
24202746,20
