id,gh_id,label,repo_id
104975520,13783,good first issue,14098
74356607,10138,good first issue,14098
92721753,12482,good first issue,14098
103122831,13596,good first issue,14098
75668819,10263,good first issue,14098
96520655,12932,good first issue,14098
84046493,11559,good first issue,14098
61919773,8934,good first issue,14098
90255236,12240,good first issue,14098
61084390,8856,good first issue,14098
38716432,6061,easy,14098
38425054,6010,easy,14098
21489329,3257,easy,14098
48562199,7383,easy,14098
29860189,4547,easy,14098
10549425,1139,easy,14098
52786383,7920,easy,14098
48461649,7374,easy,14098
25456829,3885,easy,14098
14356316,1945,easy,14098
37144384,5860,easy,14098
26278312,3979,easy,14098
45639794,7005,easy,14098
25918694,3947,easy,14098
38819642,6075,easy,14098
21700637,3292,easy,14098
46311971,7110,easy,14098
30941016,4735,easy,14098
45428046,6957,easy,14098
31837638,4888,easy,14098
12656040,1503,easy,14098
35978636,5668,easy,14098
35772071,5643,easy,14098
20702014,3084,easy,14098
24998725,3843,easy,14098
17891941,2547,easy,14098
5474984,279,easy,14098
45885909,7041,easy,14098
42171735,6475,easy,14098
10857009,1192,easy,14098
18980081,2762,easy,14098
20928291,3125,easy,14098
42811182,6551,easy,14098
16664615,1659,easy,14098
9818761,1068,easy,14098
17881528,2545,easy,14098
9166973,962,easy,14098
16189415,2188,easy,14098
28929838,4342,easy,14098
19925506,2958,easy,14098
34854391,5474,easy,14098
17147170,2380,easy,14098
14471081,1968,easy,14098
55769470,8414,easy,14098
14077557,1925,easy,14098
50116867,7615,easy,14098
13086961,1691,easy,14098
8562364,781,easy,14098
12450162,1569,easy,14098
22899884,3521,easy,14098
11483278,1318,easy,14098
46599506,7171,easy,14098
29505009,4470,easy,14098
9831988,1071,easy,14098
38983110,6097,easy,14098
27585232,4126,easy,14098
28002497,4191,easy,14098
9218359,901,easy,14098
45792624,7026,easy,14098
52519886,7894,easy,14098
14424123,1961,easy,14098
48029204,7333,easy,14098
18501554,2651,easy,14098
30870653,4730,easy,14098
44800151,6854,easy,14098
29101275,4393,easy,14098
52323708,7866,easy,14098
38506657,6028,easy,14098
12330752,1546,easy,14098
18969381,2759,easy,14098
22608225,3443,easy,14098
31298529,4758,easy,14098
19869779,2939,easy,14098
15513105,2119,easy,14098
41896765,6428,easy,14098
12456086,1570,easy,14098
31584809,4834,easy,14098
19052701,2781,easy,14098
24890886,3831,easy,14098
28907432,4338,easy,14098
12346474,1548,easy,14098
340940,27,easy,14098
34509867,5432,easy,14098
35122073,5524,easy,14098
10849227,1185,easy,14098
53839779,8084,easy,14098
20296376,3015,easy,14098
25940260,3949,easy,14098
36338472,5729,easy,14098
42872477,6561,easy,14098
50248266,7639,easy,14098
32146338,4965,easy,14098
36708913,5796,easy,14098
9233490,933,easy,14098
42802169,6549,easy,14098
32494669,5042,easy,14098
50113983,7614,easy,14098
23210170,3609,easy,14098
12747179,1641,easy,14098
36818805,5813,easy,14098
46734751,7181,easy,14098
49785218,7556,easy,14098
29504137,4469,easy,14098
18997311,2768,easy,14098
50756090,7705,easy,14098
39460218,6176,easy,14098
30341038,4654,easy,14098
28607210,4292,easy,14098
30359193,4656,easy,14098
39637306,6193,easy,14098
16290024,2202,easy,14098
9743396,1046,easy,14098
22459948,3428,easy,14098
32644038,5066,easy,14098
54986629,8249,easy,14098
21461939,3241,easy,14098
16390909,1530,easy,14098
17273026,2409,easy,14098
30002317,4598,easy,14098
8543508,779,easy,14098
33840699,5313,easy,14098
5586715,298,easy,14098
9954092,1086,easy,14098
55796430,6714,easy,14098
25029690,3847,easy,14098
26041022,3954,easy,14098
16623272,2263,easy,14098
26250695,3763,easy,14098
88373689,12026,good first issue,14098
44084760,6784,good first issue,14098
70239084,9778,good first issue,14098
89298082,12111,good first issue,14098
104807900,13755,good first issue,14098
67472175,9466,good first issue,14098
63579329,9099,good first issue,14098
72733690,9986,good first issue,14098
62908558,9030,good first issue,14098
77217704,10476,good first issue,14098
81879571,11186,good first issue,14098
96599407,12942,good first issue,14098
10811681,1169,good first issue,14098
67619097,9493,good first issue,14098
81143992,11071,good first issue,14098
107673939,13795,good first issue,14098
103105139,13585,good first issue,14098
18442106,2639,good first issue,14098
58808215,8715,good first issue,14098
50825960,7711,good first issue,14098
61315772,8871,good first issue,14098
93313211,12531,good first issue,14098
69324601,9717,good first issue,14098
87586918,11923,good first issue,14098
63008969,9044,good first issue,14098
63391252,9073,good first issue,14098
89249722,12103,good first issue,14098
99947847,13219,good first issue,14098
86985293,11844,good first issue,14098
85750463,11740,good first issue,14098
80591914,10959,good first issue,14098
97762147,13060,good first issue,14098
89385405,12119,good first issue,14098
65460949,9244,good first issue,14098
71551582,9882,good first issue,14098
100993377,13321,good first issue,14098
60805119,8843,good first issue,14098
100406508,13282,good first issue,14098
68499852,9618,good first issue,14098
61866638,8927,good first issue,14098
96485987,12927,good first issue,14098
94097068,12614,good first issue,14098
63579307,9098,good first issue,14098
87575547,11918,good first issue,14098
84903057,11667,good first issue,14098
57223897,8596,good first issue,14098
94832922,12743,good first issue,14098
86686294,11818,good first issue,14098
59739225,8767,good first issue,14098
71371873,9871,good first issue,14098
17801155,2516,good first issue,14098
68507773,9620,good first issue,14098
27813266,4157,good first issue,14098
62100658,8957,good first issue,14098
57766914,8648,good first issue,14098
89196502,12100,good first issue,14098
100966116,13316,good first issue,14098
60206938,8807,good first issue,14098
21437432,3202,good first issue,14098
69258200,9705,good first issue,14098
95050647,12773,good first issue,14098
68499455,9617,good first issue,14098
88335389,12021,good first issue,14098
60206785,8805,good first issue,14098
63012574,9045,good first issue,14098
43227819,6614,good first issue,14098
42086016,6461,easy,14098
20145104,2992,easy,14098
23843302,3688,easy,14098
11135266,1231,easy,14098
24890319,3829,easy,14098
41299303,6349,easy,14098
36330443,5725,easy,14098
15530622,2127,easy,14098
10811681,1169,easy,14098
54194628,8142,easy,14098
29488863,4466,easy,14098
26064743,3958,easy,14098
11926715,1460,easy,14098
26479834,4023,easy,14098
21313765,3227,easy,14098
19225486,2826,easy,14098
16703203,2280,easy,14098
31300037,4761,easy,14098
26910786,4073,easy,14098
23759501,3682,easy,14098
20901609,3117,easy,14098
14166495,1936,easy,14098
50825960,7711,easy,14098
11422258,1290,easy,14098
32309351,5002,easy,14098
31628345,4831,easy,14098
16729774,2287,easy,14098
21550130,3271,easy,14098
31739165,4875,easy,14098
28249597,4213,easy,14098
11766177,1397,easy,14098
49802261,7561,easy,14098
16536756,2245,easy,14098
11057221,1222,easy,14098
40186867,6262,easy,14098
17218217,2393,easy,14098
22629062,3446,easy,14098
21334068,3223,easy,14098
44073817,6782,easy,14098
13895853,1886,easy,14098
32200600,4980,easy,14098
16942630,2337,easy,14098
18548024,2664,easy,14098
31966958,4931,easy,14098
19708488,2898,easy,14098
23196885,3604,easy,14098
11659006,1371,easy,14098
29241338,4419,easy,14098
6487537,472,easy,14098
15313115,2096,easy,14098
44700175,6844,easy,14098
23538604,3662,easy,14098
34038357,5338,easy,14098
16706851,2283,easy,14098
26852364,4063,easy,14098
28373834,4248,easy,14098
13669901,1820,easy,14098
26783977,4061,easy,14098
8938193,861,easy,14098
19225484,2826,easy,14098
45298315,6934,easy,14098
13583107,1778,easy,14098
31960059,4927,easy,14098
7263595,601,easy,14098
8425571,762,easy,14098
36499531,5758,easy,14098
30002382,4599,easy,14098
14370248,1947,easy,14098
34364690,5389,easy,14098
15233437,2079,easy,14098
24441758,3767,easy,14098
25840660,3932,easy,14098
17429920,2434,easy,14098
16684080,2274,easy,14098
40656243,6282,easy,14098
14970289,2033,easy,14098
26569281,4041,easy,14098
38682004,6052,easy,14098
21813525,3309,easy,14098
11583858,1345,easy,14098
29411169,4450,easy,14098
43771566,6748,easy,14098
31380343,4777,easy,14098
11019751,1218,easy,14098
29313026,4436,easy,14098
29735835,4524,easy,14098
16223829,2192,easy,14098
7390405,29,easy,14098
8635455,792,easy,14098
26056169,3955,easy,14098
7566864,642,easy,14098
48858332,7422,easy,14098
37233708,5880,easy,14098
31605442,4835,easy,14098
38790491,6070,easy,14098
42203612,6481,easy,14098
28391248,4254,easy,14098
9124491,950,easy,14098
29626697,4494,easy,14098
27899094,4173,easy,14098
38018037,5969,easy,14098
109479701,14177,good first issue,14098
99785079,13200,good first issue,14098
105296228,13849,good first issue,14098
85220925,11701,good first issue,14098
58871137,8721,good first issue,14098
64142237,9156,good first issue,14098
52512671,7892,good first issue,14098
95016898,12762,good first issue,14098
64563974,9197,good first issue,14098
102216002,13322,good first issue,14098
69161515,9699,good first issue,14098
90129292,12213,good first issue,14098
65689416,9267,good first issue,14098
79122389,10776,good first issue,14098
46328836,7120,good first issue,14098
109342793,14165,good first issue,14098
97265627,13002,good first issue,14098
61711299,8913,good first issue,14098
100126218,13244,good first issue,14098
78894531,10745,good first issue,14098
79962476,10849,good first issue,14098
63137135,9060,good first issue,14098
83070916,11399,good first issue,14098
90770275,12327,good first issue,14098
76989915,10440,good first issue,14098
21070790,3168,good first issue,14098
65689333,9266,good first issue,14098
94109072,12623,good first issue,14098
71304465,9865,good first issue,14098
46645274,7177,good first issue,14098
68367786,9599,good first issue,14098
54574534,8208,good first issue,14098
56530156,8526,good first issue,14098
87027561,11851,good first issue,14098
104766259,13738,good first issue,14098
81440573,11112,good first issue,14098
92521245,12473,good first issue,14098
16454378,2231,good first issue,14098
97202636,12990,good first issue,14098
76764984,10397,good first issue,14098
95345309,12813,good first issue,14098
83181478,11418,good first issue,14098
65434725,9243,good first issue,14098
65350629,9239,good first issue,14098
62883254,9028,good first issue,14098
68336169,9593,good first issue,14098
18972786,2761,good first issue,14098
84032570,11552,good first issue,14098
91967338,12431,good first issue,14098
90644701,12311,good first issue,14098
80865830,11002,good first issue,14098
58341861,738,good first issue,16232
61661256,948,good first issue,16232
60720654,856,good first issue,16232
59738260,802,good first issue,16232
59792023,806,good first issue,16232
56190172,1219,good first issue,16729
49882501,1183,beginner-task,16729
33360882,1070,good first issue,16729
25839599,966,beginner-task,16729
33284818,1069,good first issue,16729
15007211,801,good first issue,16729
32867339,1065,beginner-task,16729
26751570,976,beginner-task,16729
23099957,933,beginner-task,16729
29693812,1019,beginner-task,16729
40317147,1126,beginner-task,16729
70307465,16008,good first issue,20096
67870962,15799,good first issue,20096
64238277,15481,good first issue,20096
17151664,8092,good first issue,20096
70359694,16010,good first issue,20096
83184993,16687,good first issue,20096
55874820,14759,good first issue,20096
67450614,15740,good first issue,20096
67120847,15662,good first issue,20096
61902820,15272,good first issue,20096
67882240,15801,good first issue,20096
79996238,4239,easy,23052
60858140,3761,easy,23052
46115974,3055,easy,23052
53497032,3475,easy,23052
80711226,4253,easy,23052
52980641,3448,easy,23052
53496251,3474,easy,23052
45474959,3019,easy,23052
46427088,3075,easy,23052
46315665,3071,easy,23052
45831932,3043,easy,23052
46627729,3086,easy,23052
53496072,3473,easy,23052
53593850,3479,easy,23052
82063396,4274,easy,23052
55108735,3554,easy,23052
83819255,4326,easy,23052
45474891,3012,easy,23052
54934907,3546,easy,23052
34197353,5726,good first issue,23203
48335056,9408,good first issue,23203
75679367,15848,good first issue,23203
77828951,16479,good first issue,23203
68905999,14063,good first issue,23203
102566225,21960,good first issue,23203
61360008,12428,good first issue,23203
73360569,15041,good first issue,23203
33181127,5037,good first issue,23203
85464554,18347,good first issue,23203
103684709,22166,good first issue,23203
69164178,14116,good first issue,23203
94924102,20229,good first issue,23203
55419170,10687,good first issue,23203
65442285,13378,good first issue,23203
75264098,15620,good first issue,23203
72432908,14850,good first issue,23203
32589921,4803,good first issue,23203
81214305,17587,good first issue,23203
91716348,19581,good first issue,23203
99058942,21365,good first issue,23203
78899073,16860,good first issue,23203
83269564,17967,good first issue,23203
104230152,22249,good first issue,23203
36708359,6659,good first issue,23203
66001800,13480,good first issue,23203
68885644,14056,good first issue,23203
86332536,18525,good first issue,23203
103044624,22065,good first issue,23203
34199736,5730,good first issue,23203
100606475,21578,good first issue,23203
39448563,7399,good first issue,23203
73456741,15085,good first issue,23203
70812848,14555,good first issue,23203
75874027,15931,good first issue,23203
54069519,10440,good first issue,23203
16622638,1146,good first issue,23203
58137572,11354,good first issue,23203
95784299,20434,good first issue,23203
71401621,14669,good first issue,23203
87850926,18840,good first issue,23203
91595057,19544,good first issue,23203
78698045,16764,good first issue,23203
29461965,847,easy,23569
21930711,723,easy,23569
24647716,783,easy,23569
44784154,3495,good first issue,24397
41298960,3394,good first issue,24397
74606868,4136,good first issue,24397
72257607,4113,good first issue,24397
43343929,3450,good first issue,24397
75209905,4151,good first issue,24397
46842754,13140,newbie,24444
49263145,13269,newbie,24444
43559985,12959,newbie,24444
54558122,13584,newbie,24444
27611774,11989,newbie,24444
36727871,12567,newbie,24444
43958636,12984,newbie,24444
27702255,12005,newbie,24444
39687063,12708,newbie,24444
32958361,12302,newbie,24444
57407340,13712,newbie,24444
31928214,12261,newbie,24444
43881628,12979,newbie,24444
31379486,12231,newbie,24444
44368179,13015,newbie,24444
75039296,14337,newbie,24444
40970429,12801,newbie,24444
28303285,12069,newbie,24444
35759775,12509,newbie,24444
102749764,15119,good first issue,24444
88473434,14705,good first issue,24444
79360836,14503,good first issue,24444
108615032,15287,good first issue,24444
75039296,14337,good first issue,24444
82285578,14594,good first issue,24444
40414835,12764,newbie,24444
31928274,12262,newbie,24444
29807332,12162,newbie,24444
36131804,12543,newbie,24444
69650795,14109,newbie,24444
55317808,13617,newbie,24444
66845379,14007,newbie,24444
68852489,14071,newbie,24444
38545172,12663,newbie,24444
46515144,13125,newbie,24444
41262430,12831,newbie,24444
55984722,13662,newbie,24444
20735836,6363,newbie,24444
50626772,13365,newbie,24444
108615032,15287,newbie,24444
40635238,12785,newbie,24444
35759971,12514,newbie,24444
74984358,14334,good first issue,24444
103555430,15150,good first issue,24444
91352659,14763,good first issue,24444
74045307,14298,good first issue,24444
68224793,14053,good first issue,24444
76691701,14402,good first issue,24444
33626629,12349,newbie,24444
33171983,12325,newbie,24444
43877259,12976,newbie,24444
29765706,12158,newbie,24444
70153914,14133,newbie,24444
69651434,14111,newbie,24444
52553841,13468,newbie,24444
50003074,13303,newbie,24444
27611523,11987,newbie,24444
91352659,14763,newbie,24444
39684976,12707,newbie,24444
20735668,6098,newbie,24444
27611766,11988,newbie,24444
58134456,13727,newbie,24444
53234939,13515,newbie,24444
33900395,12380,newbie,24444
81682935,14581,newbie,24444
27702263,12006,newbie,24444
46544049,13128,newbie,24444
82285578,14594,newbie,24444
28447815,12079,newbie,24444
57417460,13713,newbie,24444
39647307,12703,newbie,24444
40970460,12802,newbie,24444
100854998,15010,good first issue,24444
96019872,14896,good first issue,24444
50208102,13326,good first issue,24444
57417460,13713,good first issue,24444
45364529,13058,newbie,24444
34239583,12398,newbie,24444
26966917,11914,newbie,24444
45633708,13067,newbie,24444
53730155,13538,newbie,24444
31412200,12233,newbie,24444
54878258,13593,newbie,24444
41369575,12845,newbie,24444
27547991,11981,newbie,24444
69775591,14110,newbie,24444
34087110,12393,newbie,24444
27896406,12030,newbie,24444
53350684,13517,newbie,24444
44490009,13028,newbie,24444
27702569,12007,newbie,24444
27613076,11991,newbie,24444
81682935,14581,good first issue,24444
92649612,14784,good first issue,24444
74984358,14334,newbie,24444
53234670,13512,newbie,24444
66889578,14013,newbie,24444
35759710,12507,newbie,24444
45004784,13044,newbie,24444
51712415,13410,newbie,24444
43376934,12942,newbie,24444
27702013,12004,newbie,24444
46906442,13145,newbie,24444
44077127,13000,newbie,24444
103555430,15150,newbie,24444
35759545,12505,newbie,24444
45956195,13090,newbie,24444
96019872,14896,newbie,24444
79360836,14503,newbie,24444
52032212,13425,newbie,24444
44368955,13017,newbie,24444
28325326,12070,newbie,24444
43941360,12983,newbie,24444
27621796,11993,newbie,24444
44368356,13016,newbie,24444
27611858,11990,newbie,24444
52555337,13471,newbie,24444
53107591,13505,newbie,24444
45877069,13086,newbie,24444
31660868,12247,newbie,24444
41308502,12834,newbie,24444
26123085,11864,newbie,24444
74332744,14309,good first issue,24444
77262832,14425,good first issue,24444
106829446,15037,good first issue,24444
93450999,14812,good first issue,24444
106835576,15242,good first issue,24444
102363456,8531,good first issue,25991
90829791,8155,good first issue,25991
97195146,8373,good first issue,25991
68909302,7294,good first issue,25991
47614486,6012,good first issue,25991
103423309,8564,good first issue,25991
101756042,8515,good first issue,25991
47555525,6008,good first issue,25991
92157306,8201,good first issue,25991
96624112,8353,good first issue,25991
66060485,7122,good first issue,25991
106505617,8702,good first issue,25991
43406656,5733,good first issue,25991
80833768,7779,good first issue,25991
103380592,8563,good first issue,25991
69288664,7308,good first issue,25991
84180916,7925,good first issue,25991
27374067,4336,good first issue,25991
93958661,8235,good first issue,25991
68179294,7262,good first issue,25991
60241314,4373,good first issue,26624
60232128,4372,good first issue,26624
73367068,5381,good first issue,27142
68254997,5056,good first issue,27142
68573177,5059,good first issue,27142
108828223,6524,good first issue,27142
2668041,1,easy,27142
2667860,596,easy,27142
1086481,741,easy,27142
2667868,366,easy,27142
34978702,3905,good first issue,27142
77324298,5532,good first issue,27142
71958189,5302,good first issue,27142
107067189,6471,good first issue,27142
26066813,3363,good first issue,27142
101097877,6322,good first issue,27142
2668029,22,easy,27142
1440976,21,easy,27142
107068179,6472,good first issue,27142
86195589,5872,good first issue,27142
70810545,5169,good first issue,27142
64593666,4966,good first issue,27142
59226448,4811,good first issue,27142
109420752,6553,good first issue,27142
109119884,6533,good first issue,27142
31632014,3662,good first issue,27142
2667776,376,easy,27142
2667866,391,easy,27142
2667875,250,easy,27142
1136346,751,easy,27142
2667858,608,easy,27142
70564764,5147,good first issue,27142
42263824,4227,good first issue,27142
62214020,4908,good first issue,27142
79114013,5616,good first issue,27142
108828357,6525,good first issue,27142
1339972,512,easy,27142
2667871,314,easy,27142
1075880,321,easy,27142
1325719,55,easy,27142
107069801,6473,good first issue,27142
65985081,5013,good first issue,27142
57040543,4737,good first issue,27142
43370728,4262,good first issue,27142
70842184,5175,good first issue,27142
2667799,219,easy,27142
2667874,274,easy,27142
85343559,533,good first issue,28297
62226472,436,good first issue,28297
62296169,438,good first issue,28297
95384630,577,good first issue,28297
39507662,2195,easy,29253
34351828,1988,easy,29253
68319295,2790,easy,29253
14448341,723,easy,29253
81941158,3253,easy,29253
95436987,3688,good first issue,29253
98066818,3763,good first issue,29253
89534975,3486,good first issue,29253
78724607,3107,easy,29253
33328951,1944,easy,29253
68357569,2791,easy,29253
94003101,3639,easy,29253
102781534,3911,easy,29253
72803920,2927,easy,29253
63878546,2673,easy,29253
91501801,3560,good first issue,29253
87466768,3435,good first issue,29253
106483336,4040,easy,29253
74175975,2972,easy,29253
12338307,837,easy,29253
68605436,2798,easy,29253
107527038,4074,easy,29253
12347061,838,easy,29253
106040523,4028,easy,29253
105911799,4025,easy,29253
69640552,2837,easy,29253
88821189,3471,good first issue,29253
109885488,4127,good first issue,29253
88332695,3457,good first issue,29253
94003101,3639,good first issue,29253
88332636,3456,good first issue,29253
100288151,3834,good first issue,29253
99870889,3810,good first issue,29253
101393550,3854,good first issue,29253
73860702,2964,easy,29253
16508325,1050,easy,29253
107477395,4072,easy,29253
70667735,2872,easy,29253
81879433,3251,easy,29253
11995990,787,easy,29253
69264905,2826,easy,29253
44851413,2297,easy,29253
19056717,1234,easy,29253
107527038,4074,good first issue,29253
85017421,3349,easy,29253
16549196,1055,easy,29253
85285225,3361,easy,29253
14061525,914,easy,29253
11089601,718,easy,29253
106349068,4038,good first issue,29253
97177815,3733,good first issue,29253
99705849,3804,good first issue,29253
87587562,3442,good first issue,29253
100136097,3823,good first issue,29253
81357417,3870,good first issue,29890
67272077,3628,good first issue,29890
80956876,3865,good first issue,29890
94385836,5202,good first issue,30464
63542661,4213,good first issue,30464
52795226,3798,good first issue,30464
94386190,5203,good first issue,30464
95410722,5229,good first issue,30464
60674382,4066,good first issue,30464
81730588,4845,good first issue,30464
13626361,1792,good first issue,30464
95617763,5233,good first issue,30464
79536029,4791,good first issue,30464
64534635,4254,good first issue,30464
68250814,4428,good first issue,30464
50019521,1990,good first issue,31402
61375963,2172,good first issue,31402
73312702,2376,good first issue,31402
95639600,2674,good first issue,31402
62213420,2181,good first issue,31402
91273251,2613,good first issue,31402
73060053,2370,good first issue,31402
100548929,9907,good first issue,31723
83924041,9273,good first issue,31723
14152608,4368,good first issue,31723
63385868,8252,good first issue,31723
14185401,4372,good first issue,31723
91521968,9564,good first issue,31723
55302995,7797,good first issue,31723
59324435,8087,good first issue,31723
75395289,8895,good first issue,31723
81830761,9169,good first issue,31723
89435472,9467,good first issue,31723
66488327,8388,good first issue,31723
103164141,10003,good first issue,31723
78764246,9030,good first issue,31723
34428512,6430,good first issue,31723
106445696,10117,good first issue,31723
54429784,7724,good first issue,31723
72827940,8789,good first issue,31723
26251805,5739,good first issue,31723
45723782,7168,good first issue,31723
24826626,5597,good first issue,31723
55145319,7788,good first issue,31723
70971332,8686,good first issue,31723
54355288,7718,good first issue,31723
83372622,9240,good first issue,31723
72757804,8786,good first issue,31723
103545422,10014,good first issue,31723
29828746,6036,good first issue,31723
79593332,9071,good first issue,31723
7404758,979,good first issue,31723
100016310,9889,good first issue,31723
86884768,9383,good first issue,31723
57588629,7958,good first issue,31723
2641850,430,good first bug,34388
2641877,549,good first bug,34388
2641872,593,good first bug,34388
1142947,690,good first bug,34388
1168687,464,good first bug,34388
2641841,544,good first bug,34388
1168496,615,good first bug,34388
70201773,3429,good first issue,36943
82992166,3715,good first issue,36943
68380971,3365,good first issue,36943
76602274,3581,good first issue,36943
68356314,3364,good first issue,36943
92053792,3914,good first issue,36943
82992372,3716,good first issue,36943
53505966,2701,easy,36943
44290894,2466,easy,36943
43398138,2421,easy,36943
53505395,2700,easy,36943
55956834,2806,good first issue,36943
62355210,3089,good first issue,36943
95094255,3982,good first issue,36943
67089229,3313,good first issue,36943
67056790,3309,good first issue,36943
62314269,3086,good first issue,36943
50708110,2641,good first issue,36943
65274238,3245,good first issue,36943
56441188,2826,easy,36943
53502356,2698,easy,36943
40388455,2293,easy,36943
70155017,3428,good first issue,36943
68356026,3363,good first issue,36943
67547450,3333,good first issue,36943
69023765,3402,good first issue,36943
68636208,3381,good first issue,36943
85510417,3786,good first issue,36943
66969258,3304,good first issue,36943
12271039,688,easy,36943
28692052,1885,easy,36943
44171520,2462,easy,36943
26200360,1778,easy,36943
68913543,3397,good first issue,36943
51700325,2666,good first issue,36943
55132949,2765,easy,36943
56890064,2849,easy,36943
37506988,2212,easy,36943
40995733,2308,easy,36943
31350203,1975,easy,36943
54314436,2733,easy,36943
54385349,2734,easy,36943
37442201,479,good first issue,38366
37944568,485,good first issue,38366
34657268,448,good first issue,38366
41294680,514,good first issue,38366
8811751,95,good first issue,38366
16949898,197,good first issue,38366
34409691,441,good first issue,38366
6305678,46,good first issue,38366
13980707,170,good first issue,38366
8898712,98,good first issue,38366
6133215,43,good first issue,38366
10292373,1153,good first issue,43061
65780642,3485,good first issue,43061
80069597,3920,good first issue,43061
70446624,3617,good first issue,43061
98806208,4313,good first issue,43061
18737573,1527,low hanging fruit,43061
1086850,680,low hanging fruit,43061
48963326,2868,low hanging fruit,43061
7437951,1036,low hanging fruit,43061
44405294,2721,low hanging fruit,43061
50570505,2922,low hanging fruit,43061
46443054,2814,low hanging fruit,43061
19966181,1613,low hanging fruit,43061
32850038,2167,low hanging fruit,43061
18624409,1518,low hanging fruit,43061
17732016,1448,low hanging fruit,43061
74174741,3731,good first issue,43061
61360992,3309,good first issue,43061
38795286,2439,good first issue,43061
70117084,3609,good first issue,43061
65596274,3479,good first issue,43061
82115557,4015,good first issue,43061
79921940,3896,good first issue,43061
13522925,1271,good first issue,43061
14900379,1304,low hanging fruit,43061
19001818,1548,low hanging fruit,43061
49692143,2879,low hanging fruit,43061
28184711,1883,low hanging fruit,43061
43341188,2692,low hanging fruit,43061
31534461,2049,low hanging fruit,43061
20435310,1629,low hanging fruit,43061
46206437,2810,low hanging fruit,43061
8572133,1081,low hanging fruit,43061
38709439,2434,low hanging fruit,43061
38795286,2439,low hanging fruit,43061
65596274,3479,low hanging fruit,43061
12677250,1227,low hanging fruit,43061
26716626,1837,low hanging fruit,43061
80153863,3922,good first issue,43061
70203945,3611,good first issue,43061
70765112,3631,good first issue,43061
72706648,3702,good first issue,43061
81726527,3998,good first issue,43061
83364657,4048,good first issue,43061
1138352,692,low hanging fruit,43061
51046322,2943,low hanging fruit,43061
42577918,2662,low hanging fruit,43061
33570207,2211,low hanging fruit,43061
9209287,1115,low hanging fruit,43061
27120257,1860,low hanging fruit,43061
25757177,1783,low hanging fruit,43061
50073898,2897,low hanging fruit,43061
31535336,2054,low hanging fruit,43061
55585547,3148,low hanging fruit,43061
35749409,2311,low hanging fruit,43061
71629271,3685,good first issue,43061
79514089,3905,good first issue,43061
64918769,3445,low hanging fruit,43061
2851429,786,low hanging fruit,43061
46067775,2801,low hanging fruit,43061
63423460,3360,low hanging fruit,43061
38543657,2430,low hanging fruit,43061
33023748,2172,low hanging fruit,43061
48487756,2854,low hanging fruit,43061
31180905,1106,low hanging fruit,43061
2845682,871,low hanging fruit,43061
18530615,1516,low hanging fruit,43061
50768469,2927,low hanging fruit,43061
19802301,1610,low hanging fruit,43061
46129556,2805,low hanging fruit,43061
71002084,3651,good first issue,43061
316352,625,good first issue,43061
80784252,3964,good first issue,43061
52349574,3018,good first issue,43061
76852132,3799,good first issue,43061
7425876,831,good first issue,43061
105136108,4388,good first issue,43061
52940138,3044,low hanging fruit,43061
18499975,1512,low hanging fruit,43061
16713794,1397,low hanging fruit,43061
49963198,2891,low hanging fruit,43061
62074922,3322,low hanging fruit,43061
316376,560,low hanging fruit,43061
39519122,2489,low hanging fruit,43061
17605209,1443,low hanging fruit,43061
17259587,1435,low hanging fruit,43061
40848881,2544,low hanging fruit,43061
18862418,3389,easy,44428
14074063,2280,easy,44428
18890360,3392,easy,44428
12026468,1954,easy,44428
14824019,2395,easy,44428
11914747,1963,easy,44428
13711855,2128,easy,44428
20039918,3726,easy,44428
14153398,2296,easy,44428
13526618,2161,easy,44428
22316086,4185,easy,44428
10387911,1722,easy,44428
22287152,4170,easy,44428
8702489,1397,easy,44428
22278745,3150,easy,44428
9627465,1610,easy,44428
6252227,466,easy,44428
7732140,822,easy,44428
21979275,4110,easy,44428
17797743,3115,easy,44428
12038155,1976,easy,44428
18534632,3295,easy,44428
9181252,1460,easy,44428
20274293,3819,easy,44428
5532158,389,easy,44428
11698361,1934,easy,44428
73884362,7511,good first issue,49032
59190135,6019,good first issue,49032
73883718,7510,good first issue,49032
91791220,9152,good first issue,49032
66042323,6689,good first issue,49032
62201612,6333,good first issue,49032
62335416,6350,good first issue,49032
74387029,7560,good first issue,49032
60750102,6162,good first issue,49032
59190003,6018,good first issue,49032
102218678,9821,good first issue,49032
70139575,7091,good first issue,49032
73025948,7411,good first issue,49032
60974292,5746,good first issue,49032
61525467,6258,good first issue,49032
62295603,6342,good first issue,49032
97637709,9537,good first issue,49032
64383521,1588,good first issue,52463
36798509,951,easy,56659
36905952,952,easy,56659
40285734,968,easy,56659
52233539,1057,easy,56659
70311578,327,good first issue,68508
70403034,332,good first issue,68508
70254067,324,good first issue,68508
70773610,335,good first issue,68508
70331458,329,good first issue,68508
61946899,4248,good first issue,96553
43932607,1600,good first issue,101854
10195060,215,easy,103284
14169405,293,easy,103284
19310578,361,easy,103284
13980796,203,easy,103284
5256512,110,easy,103284
8145193,150,easy,103284
9815252,173,easy,103284
8659847,159,easy,103284
8676157,160,easy,103284
8568085,155,easy,103284
10151579,211,easy,103284
9746311,189,easy,103284
7811744,135,easy,103284
5535242,117,easy,103284
37570933,526,easy,103284
10660765,235,easy,103284
10046524,209,easy,103284
8818161,169,easy,103284
8709269,164,easy,103284
11314731,169,easy-pick,141694
38327311,68,easy-pick,141694
